,Date,Month,Day,Day_of_week,Hour,Price,Last_Price,Vol_Sale,Vol_Buy
2834,4 - 29,4,29,2,4,1938.85,1975.99,112.2,112.2
2835,4 - 29,4,29,2,5,2640.34,2699.97,97.9,97.9
2836,4 - 29,4,29,2,6,2952.52,3000.0,109.0,109.0
2837,4 - 29,4,29,2,7,4407.71,4419.0,64.0,64.0
2838,4 - 29,4,29,2,8,6389.0,6749.97,81.6,81.6
2839,4 - 29,4,29,2,9,4378.01,4534.0,85.1,85.1
2840,4 - 29,4,29,2,10,3873.96,3919.99,116.4,116.4
2841,4 - 29,4,29,2,11,2389.02,2399.0,188.3,188.3
2842,4 - 29,4,29,2,12,91.04,99.0,110.7,110.7
2843,4 - 29,4,29,2,13,79.59,85.0,102.4,102.4
2844,4 - 29,4,29,2,14,81.68,85.0,137.0,137.0
2845,4 - 29,4,29,2,15,846.65,855.0,137.5,137.5
2846,4 - 29,4,29,2,16,2866.06,2871.0,126.2,126.2
2847,4 - 29,4,29,2,17,2961.43,2899.89,89.1,89.1
2848,4 - 29,4,29,2,18,4777.1,4743.0,121.4,121.4
2849,4 - 29,4,29,2,19,5559.28,5600.0,139.3,139.3
2850,4 - 29,4,29,2,20,7668.64,7998.9,160.7,160.7
2851,4 - 29,4,29,2,21,8232.07,8207.9,133.3,133.3
2852,4 - 29,4,29,2,22,8828.53,8799.95,383.8,383.8
2853,4 - 29,4,29,2,23,8702.02,8750.0,270.8,270.8
2854,4 - 29,4,29,2,24,5725.54,5759.99,152.1,152.1
2855,4 - 30,4,30,3,1,4795.38,4810.1,145.2,145.2
2856,4 - 30,4,30,3,2,3603.17,3628.99,82.6,82.6
2857,4 - 30,4,30,3,3,3290.19,3300.0,141.0,141.0
2858,4 - 30,4,30,3,4,2405.04,5600.0,117.3,117.3
2859,4 - 30,4,30,3,5,2378.72,2387.0,139.1,139.1
2860,4 - 30,4,30,3,6,3801.13,3942.0,122.5,122.5
2861,4 - 30,4,30,3,7,4881.64,4899.97,95.6,95.6
2862,4 - 30,4,30,3,8,6856.26,6878.69,111.3,111.3
2863,4 - 30,4,30,3,9,6135.79,6199.89,114.1,114.1
2864,4 - 30,4,30,3,10,2755.83,2785.0,196.2,196.2
2865,4 - 30,4,30,3,11,2335.79,2393.0,315.6,315.6
2866,4 - 30,4,30,3,12,72.58,48.0,282.6,282.6
2867,4 - 30,4,30,3,13,34.78,39.98,128.0,128.0
2868,4 - 30,4,30,3,14,39.69,49.93,132.5,132.5
2869,4 - 30,4,30,3,15,2372.45,2390.0,160.9,160.9
2870,4 - 30,4,30,3,16,1794.35,1845.0,177.4,177.4
2871,4 - 30,4,30,3,17,3357.56,3388.0,161.8,161.8
2872,4 - 30,4,30,3,18,3834.53,3863.16,132.8,132.8
2873,4 - 30,4,30,3,19,4765.75,4799.98,132.9,132.9
2874,4 - 30,4,30,3,20,5548.35,3949.0,155.5,155.5
2875,4 - 30,4,30,3,21,8172.34,8150.0,195.8,195.8
2876,4 - 30,4,30,3,22,8502.06,7002.0,207.4,207.4
2877,4 - 30,4,30,3,23,7476.95,7800.0,207.2,207.2
2878,4 - 30,4,30,3,24,4855.15,4863.0,136.7,136.7
2879,5 - 1,5,1,4,1,4845.81,4085.0,103.2,103.2
2880,5 - 1,5,1,4,2,5548.94,5465.0,207.6,207.6
2881,5 - 1,5,1,4,3,5523.81,5571.58,181.3,181.3
2882,5 - 1,5,1,4,4,5515.58,5011.0,161.1,161.1
2883,5 - 1,5,1,4,5,5504.45,5560.0,160.1,160.1
2884,5 - 1,5,1,4,6,5545.51,5569.46,199.5,199.5
2885,5 - 1,5,1,4,7,5596.51,5600.0,274.4,274.4
2886,5 - 1,5,1,4,8,6775.27,6745.7,89.3,89.3
2887,5 - 1,5,1,4,9,6569.18,6639.38,88.0,88.0
2888,5 - 1,5,1,4,10,5002.65,5039.99,134.8,134.8
2889,5 - 1,5,1,4,11,2376.63,2380.0,207.5,207.5
2890,5 - 1,5,1,4,12,1683.03,1695.0,150.8,150.8
2891,5 - 1,5,1,4,13,1689.74,1695.0,152.5,152.5
2892,5 - 1,5,1,4,14,1834.55,1838.99,155.8,155.8
2893,5 - 1,5,1,4,15,2945.6,2950.0,140.3,140.3
2894,5 - 1,5,1,4,16,4098.24,4129.9,130.5,130.5
2895,5 - 1,5,1,4,17,4300.01,4407.0,123.0,123.0
2896,5 - 1,5,1,4,18,8673.14,8794.0,146.9,146.9
2897,5 - 1,5,1,4,19,8751.32,8808.0,175.1,175.1
2898,5 - 1,5,1,4,20,8714.22,8769.0,123.9,123.9
2899,5 - 1,5,1,4,21,8690.55,8769.73,155.5,155.5
2900,5 - 1,5,1,4,22,8780.46,8812.32,182.4,182.4
2901,5 - 1,5,1,4,23,8716.78,8666.0,140.7,140.7
2902,5 - 1,5,1,4,24,6686.89,3388.0,171.5,171.5
2903,5 - 2,5,2,5,1,5538.34,3341.71,115.8,115.8
2904,5 - 2,5,2,5,2,4571.66,4100.0,117.1,117.1
2905,5 - 2,5,2,5,3,3905.48,4059.61,122.8,122.8
2906,5 - 2,5,2,5,4,3010.32,2980.01,127.1,127.1
2907,5 - 2,5,2,5,5,2366.59,2240.03,95.8,95.8
2908,5 - 2,5,2,5,6,3720.61,3926.99,78.0,78.0
2909,5 - 2,5,2,5,7,4524.5,4599.97,120.2,120.2
2910,5 - 2,5,2,5,8,6815.55,6842.84,100.0,100.0
2911,5 - 2,5,2,5,9,4653.78,4746.73,105.9,105.9
2912,5 - 2,5,2,5,10,6517.89,6584.0,124.5,124.5
2913,5 - 2,5,2,5,11,4454.83,4482.0,89.9,89.9
2914,5 - 2,5,2,5,12,2225.84,2243.0,135.0,135.0
2915,5 - 2,5,2,5,13,2170.43,2199.0,111.4,111.4
2916,5 - 2,5,2,5,14,2185.53,2199.99,111.9,111.9
2917,5 - 2,5,2,5,15,2152.03,2200.0,143.9,143.9
2918,5 - 2,5,2,5,16,1837.56,1850.0,198.8,198.8
2919,5 - 2,5,2,5,17,3589.54,3624.99,118.7,118.7
2920,5 - 2,5,2,5,18,4375.64,4444.98,109.4,109.4
2921,5 - 2,5,2,5,19,8784.41,8797.0,185.6,185.6
2922,5 - 2,5,2,5,20,8469.39,8494.0,123.0,123.0
2923,5 - 2,5,2,5,21,8575.2,8599.98,139.0,139.0
2924,5 - 2,5,2,5,22,8771.42,8799.98,152.7,152.7
2925,5 - 2,5,2,5,23,8646.88,7500.0,132.0,132.0
2926,5 - 2,5,2,5,24,6842.48,4875.0,193.8,193.8
2927,5 - 3,5,3,6,1,5431.22,5570.69,164.0,164.0
2928,5 - 3,5,3,6,2,5353.26,5508.28,127.9,127.9
2929,5 - 3,5,3,6,3,4483.57,4449.0,195.3,195.3
2930,5 - 3,5,3,6,4,4556.22,4599.97,142.5,142.5
2931,5 - 3,5,3,6,5,4449.51,4490.0,141.5,141.5
2932,5 - 3,5,3,6,6,4495.2,4499.97,186.5,186.5
2933,5 - 3,5,3,6,7,4639.22,4799.97,95.6,95.6
2934,5 - 3,5,3,6,8,5915.36,6000.0,101.7,101.7
2935,5 - 3,5,3,6,9,3565.64,3000.0,169.8,169.8
2936,5 - 3,5,3,6,10,2696.85,2699.0,329.1,329.1
2937,5 - 3,5,3,6,11,2633.92,2620.0,220.4,220.4
2938,5 - 3,5,3,6,12,2744.88,2750.0,200.0,200.0
2939,5 - 3,5,3,6,13,2741.17,2700.0,216.9,216.9
2940,5 - 3,5,3,6,14,2194.22,2199.99,199.9,199.9
2941,5 - 3,5,3,6,15,84.34,99.97,220.0,220.0
2942,5 - 3,5,3,6,16,88.92,99.98,224.6,224.6
2943,5 - 3,5,3,6,17,2734.31,2750.0,202.7,202.7
2944,5 - 3,5,3,6,18,3772.51,3907.23,184.8,184.8
2945,5 - 3,5,3,6,19,5545.1,5555.0,177.0,177.0
2946,5 - 3,5,3,6,20,7078.39,7099.0,120.4,120.4
2947,5 - 3,5,3,6,21,7922.19,7908.0,147.5,147.5
2948,5 - 3,5,3,6,22,8703.83,8750.0,154.9,154.9
2949,5 - 3,5,3,6,23,8282.37,8298.99,131.4,131.4
2950,5 - 3,5,3,6,24,6060.78,2150.0,182.1,182.1
2951,5 - 4,5,4,7,1,5152.99,5199.95,85.4,85.4
2952,5 - 4,5,4,7,2,3865.6,3882.0,101.6,101.6
2953,5 - 4,5,4,7,3,3545.22,3599.98,72.5,72.5
2954,5 - 4,5,4,7,4,3508.54,3490.0,89.9,89.9
2955,5 - 4,5,4,7,5,3257.34,3515.98,108.6,108.6
2956,5 - 4,5,4,7,6,3539.99,3599.98,66.6,66.6
2957,5 - 4,5,4,7,7,3967.14,4000.0,67.3,67.3
2958,5 - 4,5,4,7,8,5146.88,5149.97,108.8,108.8
2959,5 - 4,5,4,7,9,4144.2,4149.99,97.3,97.3
2960,5 - 4,5,4,7,10,3547.89,3549.99,107.5,107.5
2961,5 - 4,5,4,7,11,2190.76,2200.0,145.0,145.0
2962,5 - 4,5,4,7,12,3896.07,3898.99,139.4,139.4
2963,5 - 4,5,4,7,13,3897.48,3898.95,128.5,128.5
2964,5 - 4,5,4,7,14,3896.85,3898.97,110.9,110.9
2965,5 - 4,5,4,7,15,2199.5,2200.0,213.1,213.1
2966,5 - 4,5,4,7,16,2249.31,2250.0,231.2,231.2
2967,5 - 4,5,4,7,17,2948.73,2950.0,225.2,225.2
2968,5 - 4,5,4,7,18,3034.8,3050.0,354.1,354.1
2969,5 - 4,5,4,7,19,4735.67,4750.0,348.2,348.2
2970,5 - 4,5,4,7,20,7777.05,7799.99,220.1,220.1
2971,5 - 4,5,4,7,21,8565.65,8599.96,141.6,141.6
2972,5 - 4,5,4,7,22,8772.24,7920.0,132.3,132.3
2973,5 - 4,5,4,7,23,8659.52,8749.92,116.0,116.0
2974,5 - 4,5,4,7,24,6637.05,6691.0,148.0,148.0
2975,5 - 5,5,5,1,1,5496.56,5444.9,98.7,98.7
2976,5 - 5,5,5,1,2,4001.25,3985.0,131.4,131.4
2977,5 - 5,5,5,1,3,3979.84,3984.97,124.6,124.6
2978,5 - 5,5,5,1,4,3949.03,1992.5,92.9,92.9
2979,5 - 5,5,5,1,5,3980.33,3951.0,94.8,94.8
2980,5 - 5,5,5,1,6,3909.59,3999.0,82.5,82.5
2981,5 - 5,5,5,1,7,4757.09,5600.0,144.8,144.8
2982,5 - 5,5,5,1,8,6796.64,6839.95,97.7,97.7
2983,5 - 5,5,5,1,9,6864.48,6899.95,175.7,175.7
2984,5 - 5,5,5,1,10,6683.33,6671.87,220.0,220.0
2985,5 - 5,5,5,1,11,6585.33,6597.79,238.5,238.5
2986,5 - 5,5,5,1,12,4404.01,4357.01,206.3,206.3
2987,5 - 5,5,5,1,13,3983.32,3985.0,250.3,250.3
2988,5 - 5,5,5,1,14,3822.79,3850.0,273.9,273.9
2989,5 - 5,5,5,1,15,3981.94,3985.0,354.3,354.3
2990,5 - 5,5,5,1,16,4426.59,4433.9,363.3,363.3
2991,5 - 5,5,5,1,17,4448.15,4434.99,297.9,297.9
2992,5 - 5,5,5,1,18,5404.08,5399.98,331.6,331.6
2993,5 - 5,5,5,1,19,8803.85,8800.0,351.3,351.3
2994,5 - 5,5,5,1,20,7786.41,7800.0,270.7,270.7
2995,5 - 5,5,5,1,21,8593.59,8600.0,240.8,240.8
2996,5 - 5,5,5,1,22,8969.66,8865.99,536.0,536.0
2997,5 - 5,5,5,1,23,8859.52,8849.93,187.8,187.8
2998,5 - 5,5,5,1,24,6841.73,6885.13,245.4,245.4
2999,5 - 6,5,6,2,1,5465.1,3330.0,114.5,114.5
3000,5 - 6,5,6,2,2,4893.07,2600.01,69.0,69.0
3001,5 - 6,5,6,2,3,3821.75,3984.95,88.8,88.8
3002,5 - 6,5,6,2,4,3767.38,3900.0,115.6,115.6
3003,5 - 6,5,6,2,5,3956.52,4199.97,89.1,89.1
3004,5 - 6,5,6,2,6,4384.15,4659.97,94.0,94.0
3005,5 - 6,5,6,2,7,5093.2,2745.0,77.7,77.7
3006,5 - 6,5,6,2,8,6572.75,6847.26,93.4,93.4
3007,5 - 6,5,6,2,9,6706.27,3439.6,90.5,90.5
3008,5 - 6,5,6,2,10,6776.45,6899.97,237.0,237.0
3009,5 - 6,5,6,2,11,6682.14,6673.01,332.2,332.2
3010,5 - 6,5,6,2,12,5347.82,5336.22,646.1,646.1
3011,5 - 6,5,6,2,13,4417.93,4407.0,663.2,663.2
3012,5 - 6,5,6,2,14,4199.48,4200.0,896.0,896.0
3013,5 - 6,5,6,2,15,5458.34,5463.42,672.0,672.0
3014,5 - 6,5,6,2,16,5465.75,5500.0,877.3,877.3
3015,5 - 6,5,6,2,17,4747.77,4749.0,864.0,864.0
3016,5 - 6,5,6,2,18,8857.83,8868.98,300.7,300.7
3017,5 - 6,5,6,2,19,8858.51,8849.0,313.4,313.4
3018,5 - 6,5,6,2,20,8841.84,8849.98,215.4,215.4
3019,5 - 6,5,6,2,21,8836.1,8849.99,215.5,215.5
3020,5 - 6,5,6,2,22,8361.16,8001.0,147.2,147.2
3021,5 - 6,5,6,2,23,8806.77,8843.98,119.5,119.5
3022,5 - 6,5,6,2,24,6819.58,6600.0,197.3,197.3
3023,5 - 7,5,7,3,1,5563.31,3575.0,82.3,82.3
3024,5 - 7,5,7,3,2,5096.58,5050.0,76.3,76.3
3025,5 - 7,5,7,3,3,4458.2,4487.98,48.6,48.6
3026,5 - 7,5,7,3,4,3907.94,3898.99,76.2,76.2
3027,5 - 7,5,7,3,5,1111.25,890.0,139.2,139.2
3028,5 - 7,5,7,3,6,4604.47,4488.0,82.1,82.1
3029,5 - 7,5,7,3,7,5532.01,5000.0,135.9,135.9
3030,5 - 7,5,7,3,8,6775.55,6689.0,98.4,98.4
3031,5 - 7,5,7,3,9,6825.92,6889.89,142.1,142.1
3032,5 - 7,5,7,3,10,6776.87,6829.88,249.4,249.4
3033,5 - 7,5,7,3,11,5001.73,4959.99,415.2,415.2
3034,5 - 7,5,7,3,12,3803.98,3782.2,280.2,280.2
3035,5 - 7,5,7,3,13,3014.84,5600.0,430.6,430.6
3036,5 - 7,5,7,3,14,3931.93,5600.0,268.2,268.2
3037,5 - 7,5,7,3,15,3761.51,5500.0,220.9,220.9
3038,5 - 7,5,7,3,16,4531.77,5000.0,364.7,364.7
3039,5 - 7,5,7,3,17,4925.37,5600.0,328.7,328.7
3040,5 - 7,5,7,3,18,8885.32,9000.0,280.5,280.5
3041,5 - 7,5,7,3,19,8668.37,8580.0,311.8,311.8
3042,5 - 7,5,7,3,20,8779.5,8699.98,207.7,207.7
3043,5 - 7,5,7,3,21,8867.3,8868.8,173.5,173.5
3044,5 - 7,5,7,3,22,8842.86,8871.2,178.1,178.1
3045,5 - 7,5,7,3,23,8858.7,8859.97,153.8,153.8
3046,5 - 7,5,7,3,24,6875.16,6886.95,209.5,209.5
3047,5 - 8,5,8,4,1,5220.35,2216.0,93.2,93.2
3048,5 - 8,5,8,4,2,5290.4,4700.0,55.6,55.6
3049,5 - 8,5,8,4,3,4983.87,2555.5,74.6,74.6
3050,5 - 8,5,8,4,4,4775.9,3000.2,63.5,63.5
3051,5 - 8,5,8,4,5,5224.95,3565.0,64.3,64.3
3052,5 - 8,5,8,4,6,5002.43,3111.0,84.1,84.1
3053,5 - 8,5,8,4,7,5294.12,5200.0,286.1,286.1
3054,5 - 8,5,8,4,8,5633.67,5599.98,218.8,218.8
3055,5 - 8,5,8,4,9,6878.87,6841.19,332.3,332.3
3056,5 - 8,5,8,4,10,5718.88,5697.0,250.8,250.8
3057,5 - 8,5,8,4,11,4127.62,1911.0,328.9,328.9
3058,5 - 8,5,8,4,12,3930.71,3894.97,217.7,217.7
3059,5 - 8,5,8,4,13,3353.91,2043.6,214.9,214.9
3060,5 - 8,5,8,4,14,3468.81,3300.0,137.8,137.8
3061,5 - 8,5,8,4,15,3457.15,3040.0,260.8,260.8
3062,5 - 8,5,8,4,16,3881.2,3951.99,239.8,239.8
3063,5 - 8,5,8,4,17,4343.97,4300.0,305.4,305.4
3064,5 - 8,5,8,4,18,5673.39,1258.1,102.8,102.8
3065,5 - 8,5,8,4,19,7878.24,5000.0,117.2,117.2
3066,5 - 8,5,8,4,20,8103.78,8400.0,193.3,193.3
3067,5 - 8,5,8,4,21,8966.65,9000.0,498.3,498.3
3068,5 - 8,5,8,4,22,8969.18,8998.0,505.3,505.3
3069,5 - 8,5,8,4,23,8565.83,8849.0,186.3,186.3
3070,5 - 8,5,8,4,24,6871.77,6850.0,282.9,282.9
3071,5 - 9,5,9,5,1,5251.42,3575.0,53.0,53.0
3072,5 - 9,5,9,5,2,4986.08,3250.0,84.3,84.3
3073,5 - 9,5,9,5,3,4360.9,4499.99,85.5,85.5
3074,5 - 9,5,9,5,4,4360.36,4499.95,68.8,68.8
3075,5 - 9,5,9,5,5,4243.37,4497.0,66.4,66.4
3076,5 - 9,5,9,5,6,4858.7,4999.97,98.3,98.3
3077,5 - 9,5,9,5,7,5471.03,5558.0,199.0,199.0
3078,5 - 9,5,9,5,8,6636.26,6800.0,181.0,181.0
3079,5 - 9,5,9,5,9,6104.07,5649.0,96.5,96.5
3080,5 - 9,5,9,5,10,6615.27,6849.99,158.3,158.3
3081,5 - 9,5,9,5,11,6564.57,4000.0,178.4,178.4
3082,5 - 9,5,9,5,12,5187.67,5298.0,173.1,173.1
3083,5 - 9,5,9,5,13,4303.32,4488.0,165.8,165.8
3084,5 - 9,5,9,5,14,4300.83,4487.98,161.8,161.8
3085,5 - 9,5,9,5,15,3848.68,3984.9,176.7,176.7
3086,5 - 9,5,9,5,16,3706.88,3840.0,273.5,273.5
3087,5 - 9,5,9,5,17,2816.04,2200.0,218.8,218.8
3088,5 - 9,5,9,5,18,4061.26,1517.0,204.1,204.1
3089,5 - 9,5,9,5,19,6296.62,7131.89,188.8,188.8
3090,5 - 9,5,9,5,20,7352.31,7600.0,270.5,270.5
3091,5 - 9,5,9,5,21,8433.58,8600.0,331.0,331.0
3092,5 - 9,5,9,5,22,8854.38,8870.73,503.9,503.9
3093,5 - 9,5,9,5,23,8533.15,8610.0,240.7,240.7
3094,5 - 9,5,9,5,24,6028.72,6000.0,240.6,240.6
3095,5 - 10,5,10,6,1,5497.33,3343.73,114.8,114.8
3096,5 - 10,5,10,6,2,5445.79,4500.0,88.6,88.6
3097,5 - 10,5,10,6,3,4906.73,4501.0,83.0,83.0
3098,5 - 10,5,10,6,4,4934.3,4000.1,72.8,72.8
3099,5 - 10,5,10,6,5,5453.51,4501.1,79.5,79.5
3100,5 - 10,5,10,6,6,4993.19,4500.0,121.0,121.0
3101,5 - 10,5,10,6,7,4453.36,4448.0,192.2,192.2
