Month,Day,Day_of_week,Hour,Minute,Hour_sin,Hour_cos,Minute_sin,Minute_cos,Day_of_week_sin,Day_of_week_cos,Day_sin,Day_cos,DAM_Price,DAM_Vol_Sale,DAM_Vol_Buy,Load,global_tilted_irradiance_instant,Temperature_2m,Shortwave_Radiation,Grid,outage_remaining_h,hours_till_outage,next_outage_duration
2,12,3,10,30,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,6700.0,5473.5,5473.5,384.75,164.1328,-5.8,35.0,1,0.0,10.5,2.0
2,12,3,10,45,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,6700.0,5473.5,5473.5,384.75,164.1328,-5.8,35.0,1,0.0,10.25,2.0
2,12,3,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5280.0,5417.6,5417.6,311.21,359.58585,-4.8,94.0,1,0.0,10.0,2.0
2,12,3,11,15,0.258819045102521,-0.9659258262890682,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5280.0,5417.6,5417.6,311.21,359.58585,-4.8,94.0,1,0.0,9.75,2.0
2,12,3,11,30,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5280.0,5417.6,5417.6,311.21,359.58585,-4.8,94.0,1,0.0,9.5,2.0
2,12,3,11,45,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5280.0,5417.6,5417.6,311.21,359.58585,-4.8,94.0,1,0.0,9.25,2.0
2,12,3,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,4255.0,5169.5,5169.5,396.27,581.7162,-3.55,155.0,1,0.0,9.0,2.0
2,12,3,12,15,1.2246467991473532e-16,-1.0,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,4255.0,5169.5,5169.5,396.27,581.7162,-3.55,155.0,1,0.0,8.75,2.0
2,12,3,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,4255.0,5169.5,5169.5,396.27,581.7162,-3.55,155.0,1,0.0,8.5,2.0
2,12,3,12,45,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,4255.0,5169.5,5169.5,396.27,581.7162,-3.55,155.0,1,0.0,8.25,2.0
2,12,3,13,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,2998.0,4890.3,4890.3,320.55,764.85535,-2.25,214.0,1,0.0,8.0,2.0
2,12,3,13,15,-0.2588190451025208,-0.9659258262890684,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,2998.0,4890.3,4890.3,320.55,764.85535,-2.25,214.0,1,0.0,7.75,2.0
2,12,3,13,30,-0.2588190451025208,-0.9659258262890684,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,2998.0,4890.3,4890.3,320.55,764.85535,-2.25,214.0,1,0.0,7.5,2.0
2,12,3,13,45,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,2998.0,4890.3,4890.3,320.55,764.85535,-2.25,214.0,1,0.0,7.25,2.0
2,12,3,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,2998.0,4924.3,4924.3,344.48,796.20294,-1.05,226.0,1,0.0,7.0,2.0
2,12,3,14,15,-0.4999999999999997,-0.8660254037844388,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,2998.0,4924.3,4924.3,344.48,796.20294,-1.05,226.0,1,0.0,6.75,2.0
2,12,3,14,30,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,2998.0,4924.3,4924.3,344.48,796.20294,-1.05,226.0,1,0.0,6.5,2.0
2,12,3,14,45,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,2998.0,4924.3,4924.3,344.48,796.20294,-1.05,226.0,1,0.0,6.25,2.0
2,12,3,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,4190.0,4751.5,4751.5,352.77,739.03046,-0.25,265.0,1,0.0,6.0,2.0
2,12,3,15,15,-0.7071067811865471,-0.7071067811865479,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,4190.0,4751.5,4751.5,352.77,739.03046,-0.25,265.0,1,0.0,5.75,2.0
2,12,3,15,30,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,4190.0,4751.5,4751.5,352.77,739.03046,-0.25,265.0,1,0.0,5.5,2.0
2,12,3,15,45,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,4190.0,4751.5,4751.5,352.77,739.03046,-0.25,265.0,1,0.0,5.25,2.0
2,12,3,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5250.0,4928.3,4928.3,376.56,543.0136,-2.1,240.0,1,0.0,5.0,2.0
2,12,3,16,15,-0.8660254037844384,-0.5000000000000004,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5250.0,4928.3,4928.3,376.56,543.0136,-2.1,240.0,1,0.0,4.75,2.0
2,12,3,16,30,-0.8660254037844384,-0.5000000000000004,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5250.0,4928.3,4928.3,376.56,543.0136,-2.1,240.0,1,0.0,4.5,2.0
2,12,3,16,45,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5250.0,4928.3,4928.3,376.56,543.0136,-2.1,240.0,1,0.0,4.25,2.0
2,12,3,17,0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5600.0,5344.3,5344.3,360.73,369.44318,-2.35,170.0,1,0.0,4.0,2.0
2,12,3,17,15,-0.9659258262890684,-0.2588190451025206,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5600.0,5344.3,5344.3,360.73,369.44318,-2.35,170.0,1,0.0,3.75,2.0
2,12,3,17,30,-0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5600.0,5344.3,5344.3,360.73,369.44318,-2.35,170.0,1,0.0,3.5,2.0
2,12,3,17,45,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,5600.0,5344.3,5344.3,360.73,369.44318,-2.35,170.0,1,0.0,3.25,2.0
2,12,3,18,0,-1.0,-1.8369701987210287e-16,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4998.3,4998.3,304.16,124.04575,-3.35,73.0,1,0.0,3.0,2.0
2,12,3,18,15,-1.0,-1.8369701987210287e-16,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4998.3,4998.3,304.16,124.04575,-3.35,73.0,1,0.0,2.75,2.0
2,12,3,18,30,-1.0,-1.8369701987210287e-16,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4998.3,4998.3,304.16,124.04575,-3.35,73.0,1,0.0,2.5,2.0
2,12,3,18,45,-1.0,-1.8369701987210287e-16,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4998.3,4998.3,304.16,124.04575,-3.35,73.0,1,0.0,2.25,2.0
2,12,3,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4991.0,4991.0,55.76,0.0,-4.65,5.0,1,0.0,2.0,2.0
2,12,3,19,15,-0.9659258262890684,0.2588190451025203,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4991.0,4991.0,55.76,0.0,-4.65,5.0,1,0.0,1.75,2.0
2,12,3,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4991.0,4991.0,55.76,0.0,-4.65,5.0,1,0.0,1.5,2.0
2,12,3,19,45,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4991.0,4991.0,55.76,0.0,-4.65,5.0,1,0.0,1.25,2.0
2,12,3,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4920.9,4920.9,55.98,0.0,-5.3,0.0,1,0.0,1.0,2.0
2,12,3,20,15,-0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4920.9,4920.9,55.98,0.0,-5.3,0.0,1,0.0,0.75,2.0
2,12,3,20,30,-0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4920.9,4920.9,55.98,0.0,-5.3,0.0,1,0.0,0.5,2.0
2,12,3,20,45,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4920.9,4920.9,55.98,0.0,-5.3,0.0,1,0.0,0.25,2.0
2,12,3,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4765.2,4765.2,56.29,0.0,-5.75,0.0,0,2.0,0.0,2.0
2,12,3,21,15,-0.7071067811865477,0.7071067811865474,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4765.2,4765.2,56.29,0.0,-5.75,0.0,0,1.75,0.0,1.75
2,12,3,21,30,-0.7071067811865477,0.7071067811865474,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4765.2,4765.2,56.29,0.0,-5.75,0.0,0,1.5,0.0,1.5
2,12,3,21,45,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,9000.0,4765.2,4765.2,56.29,0.0,-5.75,0.0,0,1.25,0.0,1.25
2,12,3,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,8946.58,4448.8,4448.8,61.5,0.0,-6.2,0.0,0,1.0,0.0,1.0
2,12,3,22,15,-0.5000000000000004,0.8660254037844384,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,8946.58,4448.8,4448.8,61.5,0.0,-6.2,0.0,0,0.75,0.0,0.75
2,12,3,22,30,-0.5000000000000004,0.8660254037844384,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,8946.58,4448.8,4448.8,61.5,0.0,-6.2,0.0,0,0.5,0.0,0.5
2,12,3,22,45,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,8946.58,4448.8,4448.8,61.5,0.0,-6.2,0.0,0,0.25,0.0,0.25
2,12,3,23,0,-0.2588190451025215,0.965925826289068,0.0,1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,8500.0,4382.7,4382.7,57.73,0.0,-6.6,0.0,1,0.0,2.25,1.0
2,12,3,23,15,-0.2588190451025215,0.965925826289068,1.0,2.83276944882399e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,8500.0,4382.7,4382.7,57.73,0.0,-6.6,0.0,1,0.0,2.0,1.0
2,12,3,23,30,-0.2588190451025215,0.965925826289068,5.66553889764798e-16,-1.0,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,8500.0,4382.7,4382.7,57.73,0.0,-6.6,0.0,1,0.0,1.75,1.0
2,12,3,23,45,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210287e-16,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.7587581226927909,8500.0,4382.7,4382.7,57.73,0.0,-6.6,0.0,1,0.0,1.5,1.0
2,13,4,0,0,0.0,1.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6900.0,4171.5,4171.5,56.01,0.0,-6.95,0.0,1,0.0,1.25,1.0
2,13,4,0,15,0.0,1.0,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6900.0,4171.5,4171.5,56.01,0.0,-6.95,0.0,1,0.0,1.0,1.0
2,13,4,0,30,0.0,1.0,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6900.0,4171.5,4171.5,56.01,0.0,-6.95,0.0,1,0.0,0.75,1.0
2,13,4,0,45,0.0,1.0,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6900.0,4171.5,4171.5,56.01,0.0,-6.95,0.0,1,0.0,0.5,1.0
2,13,4,1,0,0.2588190451025207,0.9659258262890684,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,5545.41,4030.5,4030.5,67.34,0.0,-7.2,0.0,1,0.0,0.25,1.0
2,13,4,1,15,0.2588190451025207,0.9659258262890684,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,5545.41,4030.5,4030.5,67.34,0.0,-7.2,0.0,0,1.0,0.0,1.0
2,13,4,1,30,0.2588190451025207,0.9659258262890684,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,5545.41,4030.5,4030.5,67.34,0.0,-7.2,0.0,0,0.75,0.0,0.75
2,13,4,1,45,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,5545.41,4030.5,4030.5,67.34,0.0,-7.2,0.0,0,0.5,0.0,0.5
2,13,4,2,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4744.0,3608.8,3608.8,63.04,0.0,-7.4,0.0,0,0.25,0.0,0.25
2,13,4,2,15,0.4999999999999999,0.8660254037844387,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4744.0,3608.8,3608.8,63.04,0.0,-7.4,0.0,1,0.0,6.5,1.0
2,13,4,2,30,0.4999999999999999,0.8660254037844387,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4744.0,3608.8,3608.8,63.04,0.0,-7.4,0.0,1,0.0,6.25,1.0
2,13,4,2,45,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4744.0,3608.8,3608.8,63.04,0.0,-7.4,0.0,1,0.0,6.0,1.0
2,13,4,3,0,0.7071067811865475,0.7071067811865476,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3868.0,3447.4,3447.4,60.85,0.0,-7.55,0.0,1,0.0,5.75,1.0
2,13,4,3,15,0.7071067811865475,0.7071067811865476,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3868.0,3447.4,3447.4,60.85,0.0,-7.55,0.0,1,0.0,5.5,1.0
2,13,4,3,30,0.7071067811865475,0.7071067811865476,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3868.0,3447.4,3447.4,60.85,0.0,-7.55,0.0,1,0.0,5.25,1.0
2,13,4,3,45,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3868.0,3447.4,3447.4,60.85,0.0,-7.55,0.0,1,0.0,5.0,1.0
2,13,4,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3795.0,3367.9,3367.9,64.61,0.0,-8.55,0.0,1,0.0,4.75,1.0
2,13,4,4,15,0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3795.0,3367.9,3367.9,64.61,0.0,-8.55,0.0,1,0.0,4.5,1.0
2,13,4,4,30,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3795.0,3367.9,3367.9,64.61,0.0,-8.55,0.0,1,0.0,4.25,1.0
2,13,4,4,45,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3795.0,3367.9,3367.9,64.61,0.0,-8.55,0.0,1,0.0,4.0,1.0
2,13,4,5,0,0.9659258262890684,0.2588190451025207,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3868.0,3489.7,3489.7,65.13,0.0,-8.75,0.0,1,0.0,3.75,1.0
2,13,4,5,15,0.9659258262890684,0.2588190451025207,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3868.0,3489.7,3489.7,65.13,0.0,-8.75,0.0,1,0.0,3.5,1.0
2,13,4,5,30,0.9659258262890684,0.2588190451025207,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3868.0,3489.7,3489.7,65.13,0.0,-8.75,0.0,1,0.0,3.25,1.0
2,13,4,5,45,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,3868.0,3489.7,3489.7,65.13,0.0,-8.75,0.0,1,0.0,3.0,1.0
2,13,4,6,0,1.0,6.123233995736766e-17,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,5180.0,3766.4,3766.4,57.66,0.0,-8.85,0.0,1,0.0,2.75,1.0
2,13,4,6,15,1.0,6.123233995736766e-17,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,5180.0,3766.4,3766.4,57.66,0.0,-8.85,0.0,1,0.0,2.5,1.0
2,13,4,6,30,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,5180.0,3766.4,3766.4,57.66,0.0,-8.85,0.0,1,0.0,2.25,1.0
2,13,4,6,45,1.0,6.123233995736766e-17,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,5180.0,3766.4,3766.4,57.66,0.0,-8.85,0.0,1,0.0,2.0,1.0
2,13,4,7,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4745.0,3678.0,3678.0,65.49,0.0,-8.95,0.0,1,0.0,1.75,1.0
2,13,4,7,15,0.9659258262890684,-0.2588190451025206,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4745.0,3678.0,3678.0,65.49,0.0,-8.95,0.0,1,0.0,1.5,1.0
2,13,4,7,30,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4745.0,3678.0,3678.0,65.49,0.0,-8.95,0.0,1,0.0,1.25,1.0
2,13,4,7,45,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4745.0,3678.0,3678.0,65.49,0.0,-8.95,0.0,1,0.0,1.0,1.0
2,13,4,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6860.0,4432.8,4432.8,400.56,0.0,-9.15,0.0,1,0.0,0.75,1.0
2,13,4,8,15,0.8660254037844387,-0.4999999999999998,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6860.0,4432.8,4432.8,400.56,0.0,-9.15,0.0,1,0.0,0.5,1.0
2,13,4,8,30,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6860.0,4432.8,4432.8,400.56,0.0,-9.15,0.0,1,0.0,0.25,1.0
2,13,4,8,45,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6860.0,4432.8,4432.8,400.56,0.0,-9.15,0.0,0,1.0,0.0,1.0
2,13,4,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6877.0,5382.8,5382.8,304.15,106.3896,-8.95,6.0,0,0.75,0.0,0.75
2,13,4,9,15,0.7071067811865476,-0.7071067811865475,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6877.0,5382.8,5382.8,304.15,106.3896,-8.95,6.0,0,0.5,0.0,0.5
2,13,4,9,30,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6877.0,5382.8,5382.8,304.15,106.3896,-8.95,6.0,0,0.25,0.0,0.25
2,13,4,9,45,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6877.0,5382.8,5382.8,304.15,106.3896,-8.95,6.0,1,0.0,17.5,1.0
2,13,4,10,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6400.0,5471.8,5471.8,393.86,313.06018,-7.5,76.0,1,0.0,17.25,1.0
2,13,4,10,15,0.4999999999999999,-0.8660254037844387,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6400.0,5471.8,5471.8,393.86,313.06018,-7.5,76.0,1,0.0,17.0,1.0
2,13,4,10,30,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6400.0,5471.8,5471.8,393.86,313.06018,-7.5,76.0,1,0.0,16.75,1.0
2,13,4,10,45,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,6400.0,5471.8,5471.8,393.86,313.06018,-7.5,76.0,1,0.0,16.5,1.0
2,13,4,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4390.0,5248.6,5248.6,301.82,512.25757,-5.65,178.0,1,0.0,16.25,1.0
2,13,4,11,15,0.258819045102521,-0.9659258262890682,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4390.0,5248.6,5248.6,301.82,512.25757,-5.65,178.0,1,0.0,16.0,1.0
2,13,4,11,30,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4390.0,5248.6,5248.6,301.82,512.25757,-5.65,178.0,1,0.0,15.75,1.0
2,13,4,11,45,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,4390.0,5248.6,5248.6,301.82,512.25757,-5.65,178.0,1,0.0,15.5,1.0
2,13,4,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,2998.0,4840.4,4840.4,399.76,724.91614,-3.25,283.0,1,0.0,15.25,1.0
2,13,4,12,15,1.2246467991473532e-16,-1.0,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,2998.0,4840.4,4840.4,399.76,724.91614,-3.25,283.0,1,0.0,15.0,1.0
2,13,4,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,2998.0,4840.4,4840.4,399.76,724.91614,-3.25,283.0,1,0.0,14.75,1.0
2,13,4,12,45,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,2998.0,4840.4,4840.4,399.76,724.91614,-3.25,283.0,1,0.0,14.5,1.0
2,13,4,13,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,2700.0,4503.6,4503.6,353.61,824.65295,-0.95,331.0,1,0.0,14.25,1.0
2,13,4,13,15,-0.2588190451025208,-0.9659258262890684,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,2700.0,4503.6,4503.6,353.61,824.65295,-0.95,331.0,1,0.0,14.0,1.0
2,13,4,13,30,-0.2588190451025208,-0.9659258262890684,5.66553889764798e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,2700.0,4503.6,4503.6,353.61,824.65295,-0.95,331.0,1,0.0,13.75,1.0
