Month,Day,Day_of_week,Hour,Minute,Hour_sin,Hour_cos,Minute_sin,Minute_cos,Day_of_week_sin,Day_of_week_cos,Day_sin,Day_cos,DAM_Price,Load,global_tilted_irradiance_instant,Temperature_2m,Shortwave_Radiation,Grid,outage_remaining_h,hours_till_outage,next_outage_duration
1,10,5,22,30,-0.5000000000000004,0.8660254037844384,5.66553889764798e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,6543.0,53.53,0.0,1.05,0.0,1,0.0,1.25,1.0
1,10,5,22,45,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210287e-16,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,6543.0,53.53,0.0,1.05,0.0,1,0.0,1.0,1.0
1,10,5,23,0,-0.2588190451025215,0.965925826289068,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,5580.0,64.86,0.0,0.9,0.0,1,0.0,0.75,1.0
1,10,5,23,15,-0.2588190451025215,0.965925826289068,1.0,2.83276944882399e-16,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,5580.0,64.86,0.0,0.9,0.0,1,0.0,0.5,1.0
1,10,5,23,30,-0.2588190451025215,0.965925826289068,5.66553889764798e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,5580.0,64.86,0.0,0.9,0.0,1,0.0,0.25,1.0
1,10,5,23,45,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210287e-16,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,5580.0,64.86,0.0,0.9,0.0,0,1.0,0.0,1.0
1,11,6,0,0,0.0,1.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6800.0,62.14,0.0,0.6,0.0,0,0.75,0.0,0.75
1,11,6,0,15,0.0,1.0,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6800.0,62.14,0.0,0.6,0.0,0,0.5,0.0,0.5
1,11,6,0,30,0.0,1.0,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6800.0,62.14,0.0,0.6,0.0,0,0.25,0.0,0.25
1,11,6,0,45,0.0,1.0,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6800.0,62.14,0.0,0.6,0.0,1,0.0,4.0,1.0
1,11,6,1,0,0.2588190451025207,0.9659258262890684,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5539.55,26.11,0.0,0.2,0.0,1,0.0,3.75,1.0
1,11,6,1,15,0.2588190451025207,0.9659258262890684,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5539.55,26.11,0.0,0.2,0.0,1,0.0,3.5,1.0
1,11,6,1,30,0.2588190451025207,0.9659258262890684,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5539.55,26.11,0.0,0.2,0.0,1,0.0,3.25,1.0
1,11,6,1,45,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5539.55,26.11,0.0,0.2,0.0,1,0.0,3.0,1.0
1,11,6,2,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5180.0,23.8,0.0,0.1,0.0,1,0.0,2.75,1.0
1,11,6,2,15,0.4999999999999999,0.8660254037844387,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5180.0,23.8,0.0,0.1,0.0,1,0.0,2.5,1.0
1,11,6,2,30,0.4999999999999999,0.8660254037844387,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5180.0,23.8,0.0,0.1,0.0,1,0.0,2.25,1.0
1,11,6,2,45,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5180.0,23.8,0.0,0.1,0.0,1,0.0,2.0,1.0
1,11,6,3,0,0.7071067811865475,0.7071067811865476,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4745.0,22.21,0.0,0.25,0.0,1,0.0,1.75,1.0
1,11,6,3,15,0.7071067811865475,0.7071067811865476,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4745.0,22.21,0.0,0.25,0.0,1,0.0,1.5,1.0
1,11,6,3,30,0.7071067811865475,0.7071067811865476,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4745.0,22.21,0.0,0.25,0.0,1,0.0,1.25,1.0
1,11,6,3,45,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4745.0,22.21,0.0,0.25,0.0,1,0.0,1.0,1.0
1,11,6,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4308.0,27.04,0.0,-1.2,0.0,1,0.0,0.75,1.0
1,11,6,4,15,0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4308.0,27.04,0.0,-1.2,0.0,1,0.0,0.5,1.0
1,11,6,4,30,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4308.0,27.04,0.0,-1.2,0.0,1,0.0,0.25,1.0
1,11,6,4,45,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4308.0,27.04,0.0,-1.2,0.0,0,1.0,0.0,1.0
1,11,6,5,0,0.9659258262890684,0.2588190451025207,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4308.0,23.51,0.0,-2.0,0.0,0,0.75,0.0,0.75
1,11,6,5,15,0.9659258262890684,0.2588190451025207,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4308.0,23.51,0.0,-2.0,0.0,0,0.5,0.0,0.5
1,11,6,5,30,0.9659258262890684,0.2588190451025207,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4308.0,23.51,0.0,-2.0,0.0,0,0.25,0.0,0.25
1,11,6,5,45,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4308.0,23.51,0.0,-2.0,0.0,1,0.0,10.5,3.0
1,11,6,6,0,1.0,6.123233995736766e-17,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4745.0,22.76,0.0,-2.75,0.0,1,0.0,10.25,3.0
1,11,6,6,15,1.0,6.123233995736766e-17,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4745.0,22.76,0.0,-2.75,0.0,1,0.0,10.0,3.0
1,11,6,6,30,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4745.0,22.76,0.0,-2.75,0.0,1,0.0,9.75,3.0
1,11,6,6,45,1.0,6.123233995736766e-17,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4745.0,22.76,0.0,-2.75,0.0,1,0.0,9.5,3.0
1,11,6,7,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5180.0,22.19,0.0,-3.45,0.0,1,0.0,9.25,3.0
1,11,6,7,15,0.9659258262890684,-0.2588190451025206,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5180.0,22.19,0.0,-3.45,0.0,1,0.0,9.0,3.0
1,11,6,7,30,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5180.0,22.19,0.0,-3.45,0.0,1,0.0,8.75,3.0
1,11,6,7,45,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5180.0,22.19,0.0,-3.45,0.0,1,0.0,8.5,3.0
1,11,6,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5380.0,142.83,0.0,-3.65,0.0,1,0.0,8.25,3.0
1,11,6,8,15,0.8660254037844387,-0.4999999999999998,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5380.0,142.83,0.0,-3.65,0.0,1,0.0,8.0,3.0
1,11,6,8,30,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5380.0,142.83,0.0,-3.65,0.0,1,0.0,7.75,3.0
1,11,6,8,45,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5380.0,142.83,0.0,-3.65,0.0,1,0.0,7.5,3.0
1,11,6,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6100.0,149.42,0.0,-3.45,0.0,1,0.0,7.25,3.0
1,11,6,9,15,0.7071067811865476,-0.7071067811865475,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6100.0,149.42,0.0,-3.45,0.0,1,0.0,7.0,3.0
1,11,6,9,30,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6100.0,149.42,0.0,-3.45,0.0,1,0.0,6.75,3.0
1,11,6,9,45,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6100.0,149.42,0.0,-3.45,0.0,1,0.0,6.5,3.0
1,11,6,10,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6800.0,142.11,243.11185,-1.15,26.0,1,0.0,6.25,3.0
1,11,6,10,15,0.4999999999999999,-0.8660254037844387,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6800.0,142.11,243.11185,-1.15,26.0,1,0.0,6.0,3.0
1,11,6,10,30,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6800.0,142.11,243.11185,-1.15,26.0,1,0.0,5.75,3.0
1,11,6,10,45,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6800.0,142.11,243.11185,-1.15,26.0,1,0.0,5.5,3.0
1,11,6,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5860.0,131.33,467.31567,1.45,122.0,1,0.0,5.25,3.0
1,11,6,11,15,0.258819045102521,-0.9659258262890682,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5860.0,131.33,467.31567,1.45,122.0,1,0.0,5.0,3.0
1,11,6,11,30,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5860.0,131.33,467.31567,1.45,122.0,1,0.0,4.75,3.0
1,11,6,11,45,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5860.0,131.33,467.31567,1.45,122.0,1,0.0,4.5,3.0
1,11,6,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5250.0,127.84,587.04553,2.75,220.0,1,0.0,4.25,3.0
1,11,6,12,15,1.2246467991473532e-16,-1.0,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5250.0,127.84,587.04553,2.75,220.0,1,0.0,4.0,3.0
1,11,6,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5250.0,127.84,587.04553,2.75,220.0,1,0.0,3.75,3.0
1,11,6,12,45,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5250.0,127.84,587.04553,2.75,220.0,1,0.0,3.5,3.0
1,11,6,13,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4650.0,150.76,636.53925,3.4,287.0,1,0.0,3.25,3.0
1,11,6,13,15,-0.2588190451025208,-0.9659258262890684,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4650.0,150.76,636.53925,3.4,287.0,1,0.0,3.0,3.0
1,11,6,13,30,-0.2588190451025208,-0.9659258262890684,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4650.0,150.76,636.53925,3.4,287.0,1,0.0,2.75,3.0
1,11,6,13,45,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4650.0,150.76,636.53925,3.4,287.0,1,0.0,2.5,3.0
1,11,6,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4650.0,127.58,571.73,3.65,308.0,1,0.0,2.25,3.0
1,11,6,14,15,-0.4999999999999997,-0.8660254037844388,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4650.0,127.58,571.73,3.65,308.0,1,0.0,2.0,3.0
1,11,6,14,30,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4650.0,127.58,571.73,3.65,308.0,1,0.0,1.75,3.0
1,11,6,14,45,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,4650.0,127.58,571.73,3.65,308.0,1,0.0,1.5,3.0
1,11,6,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5567.51,120.86,492.31763,3.65,278.0,1,0.0,1.25,3.0
1,11,6,15,15,-0.7071067811865471,-0.7071067811865479,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5567.51,120.86,492.31763,3.65,278.0,1,0.0,1.0,3.0
1,11,6,15,30,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5567.51,120.86,492.31763,3.65,278.0,1,0.0,0.75,3.0
1,11,6,15,45,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5567.51,120.86,492.31763,3.65,278.0,1,0.0,0.5,3.0
1,11,6,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5600.0,144.99,307.23535,1.7,204.0,1,0.0,0.25,3.0
1,11,6,16,15,-0.8660254037844384,-0.5000000000000004,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5600.0,144.99,307.23535,1.7,204.0,0,3.0,0.0,3.0
1,11,6,16,30,-0.8660254037844384,-0.5000000000000004,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5600.0,144.99,307.23535,1.7,204.0,0,2.75,0.0,2.75
1,11,6,16,45,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5600.0,144.99,307.23535,1.7,204.0,0,2.5,0.0,2.5
1,11,6,17,0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5600.0,144.81,104.18203,0.7,99.0,0,2.25,0.0,2.25
1,11,6,17,15,-0.9659258262890684,-0.2588190451025206,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5600.0,144.81,104.18203,0.7,99.0,0,2.0,0.0,2.0
1,11,6,17,30,-0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5600.0,144.81,104.18203,0.7,99.0,0,1.75,0.0,1.75
1,11,6,17,45,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,5600.0,144.81,104.18203,0.7,99.0,0,1.5,0.0,1.5
1,11,6,18,0,-1.0,-1.8369701987210287e-16,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,9000.0,147.04,0.0,-2.05,12.0,0,1.25,0.0,1.25
1,11,6,18,15,-1.0,-1.8369701987210287e-16,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,9000.0,147.04,0.0,-2.05,12.0,0,1.0,0.0,1.0
1,11,6,18,30,-1.0,-1.8369701987210287e-16,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,9000.0,147.04,0.0,-2.05,12.0,0,0.75,0.0,0.75
1,11,6,18,45,-1.0,-1.8369701987210287e-16,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,9000.0,147.04,0.0,-2.05,12.0,0,0.5,0.0,0.5
1,11,6,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8951.37,21.94,0.0,-3.2,0.0,0,0.25,0.0,0.25
1,11,6,19,15,-0.9659258262890684,0.2588190451025203,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8951.37,21.94,0.0,-3.2,0.0,1,0.0,15.5,1.0
1,11,6,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8951.37,21.94,0.0,-3.2,0.0,1,0.0,15.25,1.0
1,11,6,19,45,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8951.37,21.94,0.0,-3.2,0.0,1,0.0,15.0,1.0
1,11,6,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8950.69,22.04,0.0,-3.25,0.0,1,0.0,14.75,1.0
1,11,6,20,15,-0.8660254037844386,0.5000000000000001,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8950.69,22.04,0.0,-3.25,0.0,1,0.0,14.5,1.0
1,11,6,20,30,-0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8950.69,22.04,0.0,-3.25,0.0,1,0.0,14.25,1.0
1,11,6,20,45,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8950.69,22.04,0.0,-3.25,0.0,1,0.0,14.0,1.0
1,11,6,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8947.63,25.57,0.0,-3.55,0.0,1,0.0,13.75,1.0
1,11,6,21,15,-0.7071067811865477,0.7071067811865474,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8947.63,25.57,0.0,-3.55,0.0,1,0.0,13.5,1.0
1,11,6,21,30,-0.7071067811865477,0.7071067811865474,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8947.63,25.57,0.0,-3.55,0.0,1,0.0,13.25,1.0
1,11,6,21,45,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8947.63,25.57,0.0,-3.55,0.0,1,0.0,13.0,1.0
1,11,6,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8950.18,24.47,0.0,-3.8,0.0,1,0.0,12.75,1.0
1,11,6,22,15,-0.5000000000000004,0.8660254037844384,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8950.18,24.47,0.0,-3.8,0.0,1,0.0,12.5,1.0
1,11,6,22,30,-0.5000000000000004,0.8660254037844384,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8950.18,24.47,0.0,-3.8,0.0,1,0.0,12.25,1.0
1,11,6,22,45,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,8950.18,24.47,0.0,-3.8,0.0,1,0.0,12.0,1.0
1,11,6,23,0,-0.2588190451025215,0.965925826289068,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6790.0,27.5,0.0,-2.1,0.0,1,0.0,11.75,1.0
1,11,6,23,15,-0.2588190451025215,0.965925826289068,1.0,2.83276944882399e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6790.0,27.5,0.0,-2.1,0.0,1,0.0,11.5,1.0
1,11,6,23,30,-0.2588190451025215,0.965925826289068,5.66553889764798e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6790.0,27.5,0.0,-2.1,0.0,1,0.0,11.25,1.0
1,11,6,23,45,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,6790.0,27.5,0.0,-2.1,0.0,1,0.0,11.0,1.0
1,12,7,0,0,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,6872.01,25.7,0.0,-1.85,0.0,1,0.0,10.75,1.0
1,12,7,0,15,0.0,1.0,1.0,2.83276944882399e-16,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,6872.01,25.7,0.0,-1.85,0.0,1,0.0,10.5,1.0
1,12,7,0,30,0.0,1.0,5.66553889764798e-16,-1.0,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,6872.01,25.7,0.0,-1.85,0.0,1,0.0,10.25,1.0
1,12,7,0,45,0.0,1.0,-1.0,-1.8369701987210287e-16,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,6872.01,25.7,0.0,-1.85,0.0,1,0.0,10.0,1.0
1,12,7,1,0,0.2588190451025207,0.9659258262890684,0.0,1.0,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,5400.0,25.6,0.0,-1.2,0.0,1,0.0,9.75,1.0
1,12,7,1,15,0.2588190451025207,0.9659258262890684,1.0,2.83276944882399e-16,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,5400.0,25.6,0.0,-1.2,0.0,1,0.0,9.5,1.0
1,12,7,1,30,0.2588190451025207,0.9659258262890684,5.66553889764798e-16,-1.0,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,5400.0,25.6,0.0,-1.2,0.0,1,0.0,9.25,1.0
1,12,7,1,45,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210287e-16,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,5400.0,25.6,0.0,-1.2,0.0,1,0.0,9.0,1.0
1,12,7,2,0,0.4999999999999999,0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,5180.0,24.21,0.0,-1.5,0.0,1,0.0,8.75,1.0
1,12,7,2,15,0.4999999999999999,0.8660254037844387,1.0,2.83276944882399e-16,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,5180.0,24.21,0.0,-1.5,0.0,1,0.0,8.5,1.0
1,12,7,2,30,0.4999999999999999,0.8660254037844387,5.66553889764798e-16,-1.0,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,5180.0,24.21,0.0,-1.5,0.0,1,0.0,8.25,1.0
1,12,7,2,45,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210287e-16,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,5180.0,24.21,0.0,-1.5,0.0,1,0.0,8.0,1.0
1,12,7,3,0,0.7071067811865475,0.7071067811865476,0.0,1.0,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,4318.0,22.8,0.0,-2.1,0.0,1,0.0,7.75,1.0
1,12,7,3,15,0.7071067811865475,0.7071067811865476,1.0,2.83276944882399e-16,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,4318.0,22.8,0.0,-2.1,0.0,1,0.0,7.5,1.0
1,12,7,3,30,0.7071067811865475,0.7071067811865476,5.66553889764798e-16,-1.0,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,4318.0,22.8,0.0,-2.1,0.0,1,0.0,7.25,1.0
1,12,7,3,45,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210287e-16,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,4318.0,22.8,0.0,-2.1,0.0,1,0.0,7.0,1.0
1,12,7,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,3879.0,24.88,0.0,-1.05,0.0,1,0.0,6.75,1.0
