Month,Day,Hour,Temperature_2m,Shortwave_Radiation
12,16,5,-2.4,0.0
12,16,6,-3.1,0.0
12,16,7,-3.3,0.0
12,16,8,-3.2,0.0
12,16,9,-3.1,0.0
12,16,10,-2.3,26.0
12,16,11,-1.6,108.0
12,16,12,0.6,191.0
12,16,13,2.1,241.0
12,16,14,3.4,252.0
12,16,15,5.2,216.0
12,16,16,5.1,144.0
12,16,17,3.7,53.0
12,16,18,2.0,2.0
12,16,19,1.2,0.0
12,16,20,0.5,0.0
12,16,21,-0.1,0.0
12,16,22,-0.5,0.0
12,16,23,-0.7,0.0
12,17,0,-1.4,0.0
12,17,1,-1.6,0.0
12,17,2,-1.7,0.0
12,17,3,-2.2,0.0
12,17,4,-2.3,0.0
12,17,5,-2.2,0.0
12,17,6,-2.7,0.0
12,17,7,-2.8,0.0
12,17,8,-2.8,0.0
12,17,9,-2.9,0.0
12,17,10,-2.3,20.0
12,17,11,-1.5,73.0
12,17,12,-0.9,113.0
12,17,13,-0.6,133.0
12,17,14,-0.7,109.0
12,17,15,-0.8,97.0
12,17,16,-0.9,59.0
12,17,17,-1.2,20.0
12,17,18,-1.5,1.0
12,17,19,-1.7,0.0
12,17,20,-1.9,0.0
12,17,21,-1.8,0.0
12,17,22,-1.9,0.0
12,17,23,-1.8,0.0
12,18,0,-1.9,0.0
12,18,1,-2.0,0.0
12,18,2,-2.1,0.0
12,18,3,-2.2,0.0
12,18,4,-2.1,0.0
12,18,5,-1.9,0.0
12,18,6,-1.9,0.0
12,18,7,-1.5,0.0
12,18,8,-1.3,0.0
12,18,9,-1.3,0.0
12,18,10,-0.9,14.0
12,18,11,-0.1,55.0
12,18,12,0.3,97.0
12,18,13,0.8,80.0
12,18,14,1.2,57.0
12,18,15,2.7,79.0
12,18,16,2.8,62.0
12,18,17,2.7,24.0
12,18,18,2.3,1.0
12,18,19,1.9,0.0
12,18,20,1.0,0.0
12,18,21,0.6,0.0
12,18,22,0.3,0.0
12,18,23,0.2,0.0
12,19,0,-0.0,0.0
12,19,1,-0.2,0.0
12,19,2,-0.3,0.0
12,19,3,-0.4,0.0
12,19,4,-0.5,0.0
12,19,5,-0.7,0.0
12,19,6,-1.4,0.0
12,19,7,-1.7,0.0
12,19,8,-1.6,0.0
12,19,9,-1.7,0.0
12,19,10,-1.8,14.0
12,19,11,-1.5,57.0
12,19,12,-1.0,92.0
12,19,13,-0.2,98.0
12,19,14,0.4,108.0
12,19,15,0.9,83.0
12,19,16,0.8,54.0
12,19,17,0.8,23.0
12,19,18,0.7,1.0
12,19,19,0.5,0.0
12,19,20,0.4,0.0
12,19,21,0.4,0.0
12,19,22,0.2,0.0
12,19,23,0.3,0.0
12,20,0,-0.0,0.0
12,20,1,-0.0,0.0
12,20,2,0.1,0.0
12,20,3,0.0,0.0
12,20,4,0.1,0.0
12,20,5,-0.1,0.0
12,20,6,-0.5,0.0
12,20,7,-0.4,0.0
12,20,8,-0.4,0.0
12,20,9,-0.5,0.0
12,20,10,-0.5,6.0
12,20,11,-0.4,21.0
12,20,12,-0.8,41.0
12,20,13,-0.6,52.0
12,20,14,-0.5,56.0
12,20,15,-0.6,41.0
12,20,16,-0.7,29.0
12,20,17,-1.1,12.0
12,20,18,-1.4,0.0
12,20,19,-1.5,0.0
12,20,20,-1.6,0.0
12,20,21,-1.6,0.0
12,20,22,-1.6,0.0
12,20,23,-1.6,0.0
12,21,0,-1.5,0.0
12,21,1,-1.3,0.0
12,21,2,-1.3,0.0
12,21,3,-1.2,0.0
12,21,4,-1.0,0.0
12,21,5,-0.9,0.0
12,21,6,-0.8,0.0
12,21,7,-0.7,0.0
12,21,8,-0.6,0.0
12,21,9,-0.7,0.0
12,21,10,-0.7,5.0
12,21,11,-0.6,20.0
12,21,12,-0.5,29.0
12,21,13,-0.3,40.0
12,21,14,-0.2,49.0
12,21,15,0.4,46.0
12,21,16,0.6,32.0
12,21,17,0.9,15.0
12,21,18,1.0,1.0
12,21,19,1.1,0.0
12,21,20,1.2,0.0
12,21,21,1.3,0.0
12,21,22,1.4,0.0
12,21,23,1.5,0.0
12,22,0,1.6,0.0
12,22,1,1.7,0.0
12,22,2,1.7,0.0
12,22,3,2.0,0.0
12,22,4,1.9,0.0
12,22,5,1.9,0.0
12,22,6,2.0,0.0
12,22,7,2.0,0.0
12,22,8,2.0,0.0
12,22,9,2.0,0.0
12,22,10,1.9,5.0
12,22,11,2.3,18.0
12,22,12,2.5,26.0
12,22,13,2.8,39.0
12,22,14,2.7,55.0
12,22,15,2.3,47.0
12,22,16,2.3,37.0
12,22,17,2.1,14.0
12,22,18,2.0,1.0
12,22,19,1.9,0.0
12,22,20,1.7,0.0
12,22,21,1.5,0.0
12,22,22,1.3,0.0
12,22,23,1.0,0.0
12,23,0,0.8,0.0
12,23,1,0.6,0.0
12,23,2,0.4,0.0
12,23,3,0.4,0.0
12,23,4,0.3,0.0
12,23,5,0.2,0.0
12,23,6,-0.0,0.0
12,23,7,-0.1,0.0
12,23,8,-0.1,0.0
12,23,9,-0.3,0.0
12,23,10,-0.4,5.0
12,23,11,-0.3,28.0
12,23,12,-0.1,55.0
12,23,13,0.1,66.0
12,23,14,0.2,62.0
12,23,15,0.2,57.0
12,23,16,0.2,34.0
12,23,17,-0.0,17.0
12,23,18,-0.1,1.0
12,23,19,-0.4,0.0
12,23,20,-0.4,0.0
12,23,21,-0.3,0.0
12,23,22,-0.3,0.0
12,23,23,-0.4,0.0
12,24,0,-0.4,0.0
12,24,1,-0.5,0.0
12,24,2,-0.5,0.0
12,24,3,-0.4,0.0
12,24,4,-0.5,0.0
12,24,5,-0.5,0.0
12,24,6,-0.6,0.0
12,24,7,-0.6,0.0
12,24,8,-0.6,0.0
12,24,9,-0.8,0.0
12,24,10,-1.1,9.0
12,24,11,-1.2,37.0
12,24,12,-1.3,78.0
12,24,13,-1.2,98.0
12,24,14,-1.3,114.0
12,24,15,-1.0,99.0
12,24,16,-1.2,65.0
12,24,17,-1.7,25.0
12,24,18,-2.1,1.0
12,24,19,-2.5,0.0
12,24,20,-2.8,0.0
12,24,21,-3.2,0.0
12,24,22,-3.5,0.0
12,24,23,-3.8,0.0
12,25,0,-4.1,0.0
12,25,1,-4.4,0.0
12,25,2,-4.8,0.0
12,25,3,-5.2,0.0
12,25,4,-5.4,0.0
12,25,5,-5.7,0.0
12,25,6,-6.2,0.0
12,25,7,-6.3,0.0
12,25,8,-6.5,0.0
12,25,9,-7.6,0.0
12,25,10,-8.0,12.0
12,25,11,-8.3,50.0
12,25,12,-7.9,92.0
12,25,13,-7.8,119.0
12,25,14,-7.6,117.0
12,25,15,-7.3,118.0
12,25,16,-7.3,100.0
12,25,17,-7.8,45.0
12,25,18,-8.7,2.0
12,25,19,-9.2,0.0
12,25,20,-9.7,0.0
12,25,21,-9.4,0.0
12,25,22,-9.5,0.0
12,25,23,-9.6,0.0
12,26,0,-9.3,0.0
12,26,1,-9.3,0.0
12,26,2,-9.2,0.0
12,26,3,-8.9,0.0
12,26,4,-8.5,0.0
12,26,5,-8.3,0.0
12,26,6,-8.4,0.0
12,26,7,-8.7,0.0
12,26,8,-7.9,0.0
12,26,9,-7.6,0.0
12,26,10,-6.9,17.0
12,26,11,-5.5,59.0
12,26,12,-4.0,95.0
12,26,13,-2.9,107.0
12,26,14,-2.1,81.0
12,26,15,-2.3,45.0
12,26,16,-2.5,30.0
12,26,17,-2.2,11.0
12,26,18,-2.0,1.0
12,26,19,-1.9,0.0
12,26,20,-1.8,0.0
12,26,21,-1.7,0.0
12,26,22,-1.5,0.0
12,26,23,-1.3,0.0
12,27,0,-1.4,0.0
12,27,1,-1.7,0.0
12,27,2,-1.8,0.0
12,27,3,-1.5,0.0
12,27,4,-1.2,0.0
12,27,5,-1.0,0.0
12,27,6,-0.8,0.0
12,27,7,-1.0,0.0
12,27,8,-1.1,0.0
12,27,9,-0.8,0.0
12,27,10,-0.7,8.0
12,27,11,-0.5,35.0
12,27,12,0.0,60.0
12,27,13,0.1,68.0
12,27,14,0.1,79.0
12,27,15,0.3,75.0
12,27,16,0.3,62.0
12,27,17,0.4,27.0
12,27,18,-0.2,2.0
12,27,19,-0.4,0.0
12,27,20,-0.5,0.0
12,27,21,-1.2,0.0
12,27,22,-1.0,0.0
12,27,23,-0.7,0.0
12,28,0,-0.3,0.0
12,28,1,0.4,0.0
12,28,2,0.8,0.0
12,28,3,0.7,0.0
12,28,4,0.3,0.0
12,28,5,0.1,0.0
12,28,6,-0.2,0.0
12,28,7,-0.5,0.0
12,28,8,-0.5,0.0
12,28,9,-0.1,0.0
12,28,10,-0.0,11.0
12,28,11,0.1,51.0
12,28,12,0.3,59.0
12,28,13,0.3,74.0
12,28,14,0.2,90.0
12,28,15,0.1,76.0
12,28,16,0.0,53.0
12,28,17,-0.1,23.0
12,28,18,-0.0,1.0
12,28,19,-0.1,0.0
12,28,20,-0.3,0.0
12,28,21,-0.2,0.0
12,28,22,-0.4,0.0
12,28,23,-0.6,0.0
12,29,0,-0.3,0.0
12,29,1,-0.6,0.0
12,29,2,-0.7,0.0
12,29,3,-0.3,0.0
12,29,4,-0.5,0.0
12,29,5,-0.7,0.0
12,29,6,-0.7,0.0
12,29,7,-0.7,0.0
12,29,8,-0.9,0.0
12,29,9,-1.0,0.0
12,29,10,-1.1,12.0
12,29,11,-1.0,72.0
12,29,12,-0.5,155.0
12,29,13,-0.2,227.0
12,29,14,0.3,280.0
12,29,15,1.0,249.0
12,29,16,0.8,150.0
12,29,17,0.3,47.0
12,29,18,-0.2,3.0
12,29,19,-0.4,0.0
12,29,20,-0.4,0.0
12,29,21,-0.9,0.0
12,29,22,-1.0,0.0
12,29,23,-1.0,0.0
12,30,0,-0.8,0.0
12,30,1,-0.8,0.0
12,30,2,-1.0,0.0
12,30,3,-1.2,0.0
12,30,4,-1.3,0.0
12,30,5,-1.7,0.0
12,30,6,-1.7,0.0
12,30,7,-1.9,0.0
12,30,8,-2.1,0.0
12,30,9,-2.2,0.0
12,30,10,-2.5,14.0
12,30,11,-2.5,67.0
12,30,12,-2.2,144.0
12,30,13,-2.0,255.0
12,30,14,-1.9,291.0
12,30,15,-1.6,241.0
12,30,16,-2.0,163.0
12,30,17,-2.6,74.0
12,30,18,-3.5,4.0
12,30,19,-3.8,0.0
12,30,20,-3.9,0.0
12,30,21,-3.8,0.0
12,30,22,-3.6,0.0
12,30,23,-3.7,0.0
12,31,0,-3.8,0.0
12,31,1,-3.6,0.0
12,31,2,-3.4,0.0
12,31,3,-3.8,0.0
12,31,4,-3.6,0.0
12,31,5,-3.5,0.0
12,31,6,-3.7,0.0
12,31,7,-3.9,0.0
12,31,8,-3.7,0.0
12,31,9,-3.6,0.0
12,31,10,-3.5,13.0
12,31,11,-3.3,55.0
12,31,12,-3.1,124.0
12,31,13,-2.9,166.0
12,31,14,-2.8,194.0
12,31,15,-2.9,196.0
12,31,16,-3.0,140.0
12,31,17,-3.5,68.0
12,31,18,-3.9,5.0
12,31,19,-4.2,0.0
12,31,20,-4.3,0.0
12,31,21,-4.6,0.0
12,31,22,-4.8,0.0
12,31,23,-4.6,0.0
