Date,Month,Day,Hour,global_tilted_irradiance_instant
5 - 10,5,10,13,253.25464
5 - 10,5,10,14,255.3521
5 - 10,5,10,15,140.25612
5 - 10,5,10,16,50.241188
5 - 10,5,10,17,30.508844
5 - 10,5,10,18,0.0
5 - 10,5,10,19,0.0
5 - 10,5,10,20,0.0
5 - 10,5,10,21,0.0
5 - 10,5,10,22,0.0
5 - 10,5,10,23,0.0
5 - 11,5,11,0,0.0
5 - 11,5,11,1,0.0
5 - 11,5,11,2,0.0
5 - 11,5,11,3,0.0
5 - 11,5,11,4,28.774652
5 - 11,5,11,5,62.49395
5 - 11,5,11,6,96.99042
5 - 11,5,11,7,128.19618
5 - 11,5,11,8,140.6647
5 - 11,5,11,9,180.1096
5 - 11,5,11,10,224.62282
5 - 11,5,11,11,319.5582
5 - 11,5,11,12,361.36884
5 - 11,5,11,13,348.07434
5 - 11,5,11,14,304.0676
5 - 11,5,11,15,221.00023
5 - 11,5,11,16,146.31752
5 - 11,5,11,17,59.74849
5 - 11,5,11,18,0.0
5 - 11,5,11,19,0.0
5 - 11,5,11,20,0.0
5 - 11,5,11,21,0.0
5 - 11,5,11,22,0.0
5 - 11,5,11,23,0.0
5 - 12,5,12,0,0.0
5 - 12,5,12,1,0.0
5 - 12,5,12,2,0.0
5 - 12,5,12,3,8.052968
5 - 12,5,12,4,168.23717
5 - 12,5,12,5,265.65988
5 - 12,5,12,6,353.77316
5 - 12,5,12,7,424.92712
5 - 12,5,12,8,470.1628
5 - 12,5,12,9,482.7276
5 - 12,5,12,10,331.89618
5 - 12,5,12,11,306.7039
5 - 12,5,12,12,280.12677
5 - 12,5,12,13,423.65927
5 - 12,5,12,14,350.08646
5 - 12,5,12,15,211.58267
5 - 12,5,12,16,198.90193
5 - 12,5,12,17,86.4021
5 - 12,5,12,18,0.0
5 - 12,5,12,19,0.0
5 - 12,5,12,20,0.0
5 - 12,5,12,21,0.0
5 - 12,5,12,22,0.0
5 - 12,5,12,23,0.0
5 - 13,5,13,0,0.0
5 - 13,5,13,1,0.0
5 - 13,5,13,2,0.0
5 - 13,5,13,3,14.689669
5 - 13,5,13,4,177.33379
5 - 13,5,13,5,297.6592
5 - 13,5,13,6,380.57477
5 - 13,5,13,7,436.44855
5 - 13,5,13,8,466.9485
5 - 13,5,13,9,423.33026
5 - 13,5,13,10,407.36945
5 - 13,5,13,11,489.717
5 - 13,5,13,12,401.59982
5 - 13,5,13,13,379.99594
5 - 13,5,13,14,310.88303
5 - 13,5,13,15,309.2256
5 - 13,5,13,16,159.58511
5 - 13,5,13,17,78.56226
5 - 13,5,13,18,0.0
5 - 13,5,13,19,0.0
5 - 13,5,13,20,0.0
5 - 13,5,13,21,0.0
5 - 13,5,13,22,0.0
5 - 13,5,13,23,0.0
5 - 14,5,14,0,0.0
5 - 14,5,14,1,0.0
5 - 14,5,14,2,0.0
5 - 14,5,14,3,13.526334
5 - 14,5,14,4,196.796
5 - 14,5,14,5,306.80673
5 - 14,5,14,6,393.87726
5 - 14,5,14,7,442.12018
5 - 14,5,14,8,440.52533
5 - 14,5,14,9,459.32825
5 - 14,5,14,10,465.80054
5 - 14,5,14,11,419.45602
5 - 14,5,14,12,381.92993
5 - 14,5,14,13,412.11096
5 - 14,5,14,14,331.87936
5 - 14,5,14,15,228.8423
5 - 14,5,14,16,153.00113
5 - 14,5,14,17,89.81822
5 - 14,5,14,18,0.0
5 - 14,5,14,19,0.0
5 - 14,5,14,20,0.0
5 - 14,5,14,21,0.0
5 - 14,5,14,22,0.0
5 - 14,5,14,23,0.0
5 - 15,5,15,0,0.0
5 - 15,5,15,1,0.0
5 - 15,5,15,2,0.0
5 - 15,5,15,3,12.554394
5 - 15,5,15,4,75.443375
5 - 15,5,15,5,66.58566
5 - 15,5,15,6,177.0301
5 - 15,5,15,7,339.0277
5 - 15,5,15,8,253.17154
5 - 15,5,15,9,139.89218
5 - 15,5,15,10,234.2448
5 - 15,5,15,11,197.34476
5 - 15,5,15,12,192.79776
5 - 15,5,15,13,241.00783
5 - 15,5,15,14,165.53987
5 - 15,5,15,15,157.87535
5 - 15,5,15,16,61.09771
5 - 15,5,15,17,37.024494
5 - 15,5,15,18,0.0
5 - 15,5,15,19,0.0
5 - 15,5,15,20,0.0
5 - 15,5,15,21,0.0
5 - 15,5,15,22,0.0
5 - 15,5,15,23,0.0
5 - 16,5,16,0,0.0
5 - 16,5,16,1,0.0
5 - 16,5,16,2,0.0
5 - 16,5,16,3,5.8653035
5 - 16,5,16,4,22.678602
5 - 16,5,16,5,64.05483
5 - 16,5,16,6,85.62226
5 - 16,5,16,7,91.62217
5 - 16,5,16,8,162.8449
5 - 16,5,16,9,304.6852
5 - 16,5,16,10,387.27927
5 - 16,5,16,11,408.19992
5 - 16,5,16,12,311.18134
5 - 16,5,16,13,152.84497
5 - 16,5,16,14,112.05331
5 - 16,5,16,15,66.56943
5 - 16,5,16,16,30.952257
5 - 16,5,16,17,8.778596
5 - 16,5,16,18,0.0
5 - 16,5,16,19,0.0
5 - 16,5,16,20,0.0
5 - 16,5,16,21,0.0
5 - 16,5,16,22,0.0
5 - 16,5,16,23,0.0
5 - 17,5,17,0,0.0
5 - 17,5,17,1,0.0
5 - 17,5,17,2,0.0
5 - 17,5,17,3,5.512697
5 - 17,5,17,4,31.462957
5 - 17,5,17,5,67.459885
5 - 17,5,17,6,161.75548
5 - 17,5,17,7,130.67656
5 - 17,5,17,8,136.6278
5 - 17,5,17,9,189.5427
5 - 17,5,17,10,234.81763
5 - 17,5,17,11,220.99283
5 - 17,5,17,12,215.84814
5 - 17,5,17,13,401.81143
5 - 17,5,17,14,295.19525
5 - 17,5,17,15,232.20059
5 - 17,5,17,16,181.87077
5 - 17,5,17,17,70.598305
5 - 17,5,17,18,0.0
5 - 17,5,17,19,0.0
5 - 17,5,17,20,0.0
5 - 17,5,17,21,0.0
5 - 17,5,17,22,0.0
5 - 17,5,17,23,0.0
5 - 18,5,18,0,0.0
5 - 18,5,18,1,0.0
5 - 18,5,18,2,0.0
5 - 18,5,18,3,20.83236
5 - 18,5,18,4,168.93672
5 - 18,5,18,5,232.62961
5 - 18,5,18,6,342.25378
5 - 18,5,18,7,363.66174
5 - 18,5,18,8,390.99503
5 - 18,5,18,9,428.9152
5 - 18,5,18,10,508.85422
5 - 18,5,18,11,480.60153
5 - 18,5,18,12,444.08774
5 - 18,5,18,13,375.34265
5 - 18,5,18,14,279.78253
5 - 18,5,18,15,189.12598
5 - 18,5,18,16,190.04958
5 - 18,5,18,17,92.55657
5 - 18,5,18,18,0.0
5 - 18,5,18,19,0.0
5 - 18,5,18,20,0.0
5 - 18,5,18,21,0.0
5 - 18,5,18,22,0.0
5 - 18,5,18,23,0.0
5 - 19,5,19,0,0.0
5 - 19,5,19,1,0.0
5 - 19,5,19,2,0.0
5 - 19,5,19,3,14.826391
5 - 19,5,19,4,56.003117
5 - 19,5,19,5,93.1023
5 - 19,5,19,6,71.33384
5 - 19,5,19,7,55.511467
5 - 19,5,19,8,209.32784
5 - 19,5,19,9,324.4794
5 - 19,5,19,10,228.25938
5 - 19,5,19,11,419.4598
5 - 19,5,19,12,333.21677
5 - 19,5,19,13,444.71048
5 - 19,5,19,14,364.9018
5 - 19,5,19,15,264.82178
5 - 19,5,19,16,168.77104
5 - 19,5,19,17,83.63407
5 - 19,5,19,18,0.0
5 - 19,5,19,19,0.0
5 - 19,5,19,20,0.0
5 - 19,5,19,21,0.0
5 - 19,5,19,22,0.0
5 - 19,5,19,23,0.0
5 - 20,5,20,0,0.0
5 - 20,5,20,1,0.0
5 - 20,5,20,2,0.0
5 - 20,5,20,3,52.934376
5 - 20,5,20,4,180.79475
5 - 20,5,20,5,318.26614
5 - 20,5,20,6,401.86682
5 - 20,5,20,7,460.8419
5 - 20,5,20,8,437.17944
5 - 20,5,20,9,448.64478
5 - 20,5,20,10,341.87445
5 - 20,5,20,11,299.51068
5 - 20,5,20,12,314.24054
5 - 20,5,20,13,257.61194
5 - 20,5,20,14,131.3039
5 - 20,5,20,15,132.2581
5 - 20,5,20,16,114.35455
5 - 20,5,20,17,71.43539
5 - 20,5,20,18,0.0
5 - 20,5,20,19,0.0
5 - 20,5,20,20,0.0
5 - 20,5,20,21,0.0
5 - 20,5,20,22,0.0
5 - 20,5,20,23,0.0
5 - 21,5,21,0,0.0
5 - 21,5,21,1,0.0
5 - 21,5,21,2,0.0
5 - 21,5,21,3,50.080124
5 - 21,5,21,4,218.77794
5 - 21,5,21,5,325.89725
5 - 21,5,21,6,401.3437
5 - 21,5,21,7,459.21838
5 - 21,5,21,8,491.9778
5 - 21,5,21,9,502.2041
5 - 21,5,21,10,485.31033
5 - 21,5,21,11,472.9565
5 - 21,5,21,12,468.24023
5 - 21,5,21,13,411.9783
5 - 21,5,21,14,383.9567
5 - 21,5,21,15,325.33142
5 - 21,5,21,16,236.53134
5 - 21,5,21,17,119.85819
5 - 21,5,21,18,0.0
5 - 21,5,21,19,0.0
5 - 21,5,21,20,0.0
5 - 21,5,21,21,0.0
5 - 21,5,21,22,0.0
5 - 21,5,21,23,0.0
5 - 22,5,22,0,0.0
5 - 22,5,22,1,0.0
5 - 22,5,22,2,0.0
5 - 22,5,22,3,51.89806
5 - 22,5,22,4,193.11539
5 - 22,5,22,5,308.3371
5 - 22,5,22,6,401.23245
5 - 22,5,22,7,447.628
5 - 22,5,22,8,490.99637
5 - 22,5,22,9,519.47296
5 - 22,5,22,10,500.02664
5 - 22,5,22,11,466.77814
5 - 22,5,22,12,411.06247
5 - 22,5,22,13,303.33926
5 - 22,5,22,14,350.00647
5 - 22,5,22,15,308.09866
5 - 22,5,22,16,204.56914
5 - 22,5,22,17,94.375175
5 - 22,5,22,18,0.0
5 - 22,5,22,19,0.0
5 - 22,5,22,20,0.0
5 - 22,5,22,21,0.0
5 - 22,5,22,22,0.0
5 - 22,5,22,23,0.0
5 - 23,5,23,0,0.0
5 - 23,5,23,1,0.0
5 - 23,5,23,2,0.0
5 - 23,5,23,3,45.38046
5 - 23,5,23,4,145.1201
5 - 23,5,23,5,232.73691
5 - 23,5,23,6,363.4157
5 - 23,5,23,7,444.51532
5 - 23,5,23,8,489.83386
5 - 23,5,23,9,514.5661
5 - 23,5,23,10,508.86813
5 - 23,5,23,11,487.62494
5 - 23,5,23,12,461.0828
5 - 23,5,23,13,331.33878
5 - 23,5,23,14,122.525246
5 - 23,5,23,15,109.93516
5 - 23,5,23,16,139.67729
5 - 23,5,23,17,68.66957
5 - 23,5,23,18,0.0
5 - 23,5,23,19,0.0
5 - 23,5,23,20,0.0
5 - 23,5,23,21,0.0
5 - 23,5,23,22,0.0
5 - 23,5,23,23,0.0
5 - 24,5,24,0,0.0
5 - 24,5,24,1,0.0
5 - 24,5,24,2,0.0
5 - 24,5,24,3,12.046465
5 - 24,5,24,4,75.97947
5 - 24,5,24,5,127.62921
5 - 24,5,24,6,198.9745
5 - 24,5,24,7,303.01324
5 - 24,5,24,8,318.4735
5 - 24,5,24,9,297.62067
5 - 24,5,24,10,387.65503
5 - 24,5,24,11,290.5706
5 - 24,5,24,12,418.07294
5 - 24,5,24,13,377.16064
5 - 24,5,24,14,338.99088
5 - 24,5,24,15,264.441
5 - 24,5,24,16,153.80429
5 - 24,5,24,17,50.434826
5 - 24,5,24,18,0.0
5 - 24,5,24,19,0.0
5 - 24,5,24,20,0.0
5 - 24,5,24,21,0.0
5 - 24,5,24,22,0.0
5 - 24,5,24,23,0.0
5 - 25,5,25,0,0.0
5 - 25,5,25,1,0.0
5 - 25,5,25,2,0.0
5 - 25,5,25,3,3.8860328
5 - 25,5,25,4,11.350769
5 - 25,5,25,5,25.661013
5 - 25,5,25,6,36.58358
5 - 25,5,25,7,47.179123
5 - 25,5,25,8,67.38685
5 - 25,5,25,9,183.53278
5 - 25,5,25,10,141.56114
5 - 25,5,25,11,214.28738
5 - 25,5,25,12,170.40945
5 - 25,5,25,13,180.17148
5 - 25,5,25,14,122.38762
5 - 25,5,25,15,59.148815
5 - 25,5,25,16,52.249603
5 - 25,5,25,17,19.000837
5 - 25,5,25,18,0.0
5 - 25,5,25,19,0.0
5 - 25,5,25,20,0.0
5 - 25,5,25,21,0.0
5 - 25,5,25,22,0.0
5 - 25,5,25,23,0.0
5 - 26,5,26,0,0.0
5 - 26,5,26,1,0.0
5 - 26,5,26,2,0.0
5 - 26,5,26,3,15.080616
5 - 26,5,26,4,31.061712
5 - 26,5,26,5,36.108376
5 - 26,5,26,6,55.917366
5 - 26,5,26,7,140.21387
5 - 26,5,26,8,175.02826
5 - 26,5,26,9,196.64795
5 - 26,5,26,10,246.73831
5 - 26,5,26,11,341.06638
5 - 26,5,26,12,182.26126
5 - 26,5,26,13,150.79926
5 - 26,5,26,14,138.4091
5 - 26,5,26,15,149.96135
5 - 26,5,26,16,68.53002
5 - 26,5,26,17,31.67467
5 - 26,5,26,18,0.0
5 - 26,5,26,19,0.0
5 - 26,5,26,20,0.0
5 - 26,5,26,21,0.0
5 - 26,5,26,22,0.0
5 - 26,5,26,23,0.0
5 - 27,5,27,0,0.0
5 - 27,5,27,1,0.0
5 - 27,5,27,2,0.0
5 - 27,5,27,3,7.3328056
5 - 27,5,27,4,19.676794
5 - 27,5,27,5,33.734814
5 - 27,5,27,6,79.52933
5 - 27,5,27,7,93.27687
5 - 27,5,27,8,87.17974
5 - 27,5,27,9,118.37412
5 - 27,5,27,10,167.19571
5 - 27,5,27,11,189.0208
5 - 27,5,27,12,150.0574
5 - 27,5,27,13,67.02916
5 - 27,5,27,14,46.238064
5 - 27,5,27,15,49.635445
5 - 27,5,27,16,28.002056
5 - 27,5,27,17,8.418249
5 - 27,5,27,18,0.0
5 - 27,5,27,19,0.0
5 - 27,5,27,20,0.0
5 - 27,5,27,21,0.0
5 - 27,5,27,22,0.0
5 - 27,5,27,23,0.0
5 - 28,5,28,0,0.0
5 - 28,5,28,1,0.0
5 - 28,5,28,2,0.0
5 - 28,5,28,3,7.145783
5 - 28,5,28,4,12.596043
5 - 28,5,28,5,23.237095
5 - 28,5,28,6,38.669384
5 - 28,5,28,7,48.163074
5 - 28,5,28,8,94.76295
5 - 28,5,28,9,144.16507
5 - 28,5,28,10,103.41009
5 - 28,5,28,11,92.713844
5 - 28,5,28,12,146.499
5 - 28,5,28,13,79.79399
5 - 28,5,28,14,70.6473
5 - 28,5,28,15,81.06365
5 - 28,5,28,16,51.669273
5 - 28,5,28,17,21.774044
5 - 28,5,28,18,0.0
5 - 28,5,28,19,0.0
5 - 28,5,28,20,0.0
5 - 28,5,28,21,0.0
5 - 28,5,28,22,0.0
5 - 28,5,28,23,0.0
5 - 29,5,29,0,0.0
5 - 29,5,29,1,0.0
5 - 29,5,29,2,0.0
5 - 29,5,29,3,6.9769135
5 - 29,5,29,4,26.487698
5 - 29,5,29,5,43.596165
5 - 29,5,29,6,86.96305
5 - 29,5,29,7,143.55414
5 - 29,5,29,8,398.94345
5 - 29,5,29,9,513.3957
5 - 29,5,29,10,474.85538
5 - 29,5,29,11,435.3903
5 - 29,5,29,12,411.18793
5 - 29,5,29,13,327.6438
5 - 29,5,29,14,406.70535
5 - 29,5,29,15,290.0651
5 - 29,5,29,16,217.70747
5 - 29,5,29,17,104.65665
5 - 29,5,29,18,0.2934529
5 - 29,5,29,19,0.0
5 - 29,5,29,20,0.0
5 - 29,5,29,21,0.0
5 - 29,5,29,22,0.0
5 - 29,5,29,23,0.0
5 - 30,5,30,0,0.0
5 - 30,5,30,1,0.0
5 - 30,5,30,2,0.0
5 - 30,5,30,3,6.824206
5 - 30,5,30,4,31.947733
5 - 30,5,30,5,139.44734
5 - 30,5,30,6,359.97736
5 - 30,5,30,7,449.98697
5 - 30,5,30,8,507.8737
5 - 30,5,30,9,536.9915
5 - 30,5,30,10,543.6834
5 - 30,5,30,11,531.1711
5 - 30,5,30,12,517.0451
5 - 30,5,30,13,452.63028
5 - 30,5,30,14,389.4499
5 - 30,5,30,15,337.9945
5 - 30,5,30,16,255.58734
5 - 30,5,30,17,142.53738
5 - 30,5,30,18,2.9682724
5 - 30,5,30,19,0.0
5 - 30,5,30,20,0.0
5 - 30,5,30,21,0.0
5 - 30,5,30,22,0.0
5 - 30,5,30,23,0.0
5 - 31,5,31,0,0.0
5 - 31,5,31,1,0.0
5 - 31,5,31,2,0.0
5 - 31,5,31,3,51.466232
5 - 31,5,31,4,151.50377
5 - 31,5,31,5,276.32394
5 - 31,5,31,6,402.46088
5 - 31,5,31,7,465.69946
5 - 31,5,31,8,479.78555
5 - 31,5,31,9,465.99988
5 - 31,5,31,10,473.9465
5 - 31,5,31,11,438.04117
5 - 31,5,31,12,431.41122
5 - 31,5,31,13,374.95737
5 - 31,5,31,14,373.11288
5 - 31,5,31,15,321.385
5 - 31,5,31,16,230.19016
5 - 31,5,31,17,123.99147
5 - 31,5,31,18,4.847276
5 - 31,5,31,19,0.0
5 - 31,5,31,20,0.0
5 - 31,5,31,21,0.0
5 - 31,5,31,22,0.0
5 - 31,5,31,23,0.0
6 - 1,6,1,0,0.0
6 - 1,6,1,1,0.0
6 - 1,6,1,2,0.0
6 - 1,6,1,3,67.96563
6 - 1,6,1,4,231.81897
6 - 1,6,1,5,344.65668
6 - 1,6,1,6,398.45462
6 - 1,6,1,7,465.43015
6 - 1,6,1,8,511.45483
6 - 1,6,1,9,541.08356
6 - 1,6,1,10,523.29065
6 - 1,6,1,11,504.87976
6 - 1,6,1,12,474.34708
6 - 1,6,1,13,457.4601
6 - 1,6,1,14,353.2186
6 - 1,6,1,15,230.16301
6 - 1,6,1,16,248.27583
6 - 1,6,1,17,141.76143
6 - 1,6,1,18,7.539304
6 - 1,6,1,19,0.0
6 - 1,6,1,20,0.0
6 - 1,6,1,21,0.0
6 - 1,6,1,22,0.0
6 - 1,6,1,23,0.0
6 - 2,6,2,0,0.0
6 - 2,6,2,1,0.0
6 - 2,6,2,2,0.0
6 - 2,6,2,3,69.80794
6 - 2,6,2,4,237.78894
6 - 2,6,2,5,344.02658
6 - 2,6,2,6,418.55487
6 - 2,6,2,7,473.10626
6 - 2,6,2,8,508.87903
6 - 2,6,2,9,519.42804
6 - 2,6,2,10,533.0266
6 - 2,6,2,11,519.5305
6 - 2,6,2,12,477.4916
6 - 2,6,2,13,385.83768
6 - 2,6,2,14,182.23524
6 - 2,6,2,15,296.7556
6 - 2,6,2,16,226.2276
6 - 2,6,2,17,115.36275
6 - 2,6,2,18,8.287552
6 - 2,6,2,19,0.0
6 - 2,6,2,20,0.0
6 - 2,6,2,21,0.0
6 - 2,6,2,22,0.0
6 - 2,6,2,23,0.0
6 - 3,6,3,0,0.0
6 - 3,6,3,1,0.0
6 - 3,6,3,2,0.0
6 - 3,6,3,3,85.33959
6 - 3,6,3,4,238.27124
6 - 3,6,3,5,343.90237
6 - 3,6,3,6,421.0357
6 - 3,6,3,7,476.56006
6 - 3,6,3,8,508.2648
6 - 3,6,3,9,528.40314
6 - 3,6,3,10,516.03284
6 - 3,6,3,11,501.11752
6 - 3,6,3,12,478.41458
6 - 3,6,3,13,459.80243
6 - 3,6,3,14,349.50958
6 - 3,6,3,15,284.90286
6 - 3,6,3,16,228.51645
6 - 3,6,3,17,70.00599
6 - 3,6,3,18,6.925558
6 - 3,6,3,19,0.0
6 - 3,6,3,20,0.0
6 - 3,6,3,21,0.0
6 - 3,6,3,22,0.0
6 - 3,6,3,23,0.0
6 - 4,6,4,0,0.0
6 - 4,6,4,1,0.0
6 - 4,6,4,2,0.0
6 - 4,6,4,3,21.893318
6 - 4,6,4,4,67.0964
6 - 4,6,4,5,146.36322
6 - 4,6,4,6,333.0789
6 - 4,6,4,7,453.3785
6 - 4,6,4,8,518.94037
6 - 4,6,4,9,539.6799
6 - 4,6,4,10,542.4003
6 - 4,6,4,11,521.32336
6 - 4,6,4,12,500.46518
6 - 4,6,4,13,468.2973
6 - 4,6,4,14,390.61954
6 - 4,6,4,15,293.57614
6 - 4,6,4,16,238.82532
6 - 4,6,4,17,144.07634
6 - 4,6,4,18,13.688704
6 - 4,6,4,19,0.0
6 - 4,6,4,20,0.0
6 - 4,6,4,21,0.0
6 - 4,6,4,22,0.0
6 - 4,6,4,23,0.0
6 - 5,6,5,0,0.0
6 - 5,6,5,1,0.0
6 - 5,6,5,2,0.0
6 - 5,6,5,3,82.58618
6 - 5,6,5,4,231.78603
6 - 5,6,5,5,334.82867
6 - 5,6,5,6,417.75333
6 - 5,6,5,7,473.94794
6 - 5,6,5,8,512.50635
6 - 5,6,5,9,533.4772
6 - 5,6,5,10,539.30237
6 - 5,6,5,11,527.9185
6 - 5,6,5,12,510.06772
6 - 5,6,5,13,441.29108
6 - 5,6,5,14,359.03577
6 - 5,6,5,15,287.55325
6 - 5,6,5,16,226.17072
6 - 5,6,5,17,130.62047
6 - 5,6,5,18,12.3301735
6 - 5,6,5,19,0.0
6 - 5,6,5,20,0.0
6 - 5,6,5,21,0.0
6 - 5,6,5,22,0.0
6 - 5,6,5,23,0.0
6 - 6,6,6,0,0.0
6 - 6,6,6,1,0.0
6 - 6,6,6,2,0.0
6 - 6,6,6,3,84.49286
6 - 6,6,6,4,229.85892
6 - 6,6,6,5,345.48157
6 - 6,6,6,6,404.5486
6 - 6,6,6,7,469.01804
6 - 6,6,6,8,500.50668
6 - 6,6,6,9,526.0106
6 - 6,6,6,10,468.3886
6 - 6,6,6,11,452.4195
6 - 6,6,6,12,485.41693
6 - 6,6,6,13,452.4385
6 - 6,6,6,14,410.52478
6 - 6,6,6,15,324.90347
6 - 6,6,6,16,212.98517
6 - 6,6,6,17,141.30298
6 - 6,6,6,18,18.966908
6 - 6,6,6,19,0.0
6 - 6,6,6,20,0.0
6 - 6,6,6,21,0.0
6 - 6,6,6,22,0.0
6 - 6,6,6,23,0.0
6 - 7,6,7,0,0.0
6 - 7,6,7,1,0.0
6 - 7,6,7,2,0.0
6 - 7,6,7,3,83.467834
6 - 7,6,7,4,245.29703
6 - 7,6,7,5,349.83255
6 - 7,6,7,6,424.90244
6 - 7,6,7,7,479.44623
6 - 7,6,7,8,517.6123
6 - 7,6,7,9,505.52603
6 - 7,6,7,10,501.91245
6 - 7,6,7,11,504.98605
6 - 7,6,7,12,459.44183
6 - 7,6,7,13,424.36758
6 - 7,6,7,14,392.3215
6 - 7,6,7,15,327.72208
6 - 7,6,7,16,254.98184
6 - 7,6,7,17,153.6585
6 - 7,6,7,18,20.65857
6 - 7,6,7,19,0.0
6 - 7,6,7,20,0.0
6 - 7,6,7,21,0.0
6 - 7,6,7,22,0.0
6 - 7,6,7,23,0.0
6 - 8,6,8,0,0.0
6 - 8,6,8,1,0.0
6 - 8,6,8,2,0.0
6 - 8,6,8,3,101.13762
6 - 8,6,8,4,249.88214
6 - 8,6,8,5,353.5152
6 - 8,6,8,6,427.5435
6 - 8,6,8,7,481.42712
6 - 8,6,8,8,520.6408
6 - 8,6,8,9,536.53546
6 - 8,6,8,10,541.89343
6 - 8,6,8,11,526.31195
6 - 8,6,8,12,486.7416
6 - 8,6,8,13,432.96408
6 - 8,6,8,14,369.9705
6 - 8,6,8,15,287.94067
6 - 8,6,8,16,226.98991
6 - 8,6,8,17,127.72356
6 - 8,6,8,18,21.250252
6 - 8,6,8,19,0.0
6 - 8,6,8,20,0.0
6 - 8,6,8,21,0.0
6 - 8,6,8,22,0.0
6 - 8,6,8,23,0.0
6 - 9,6,9,0,0.0
6 - 9,6,9,1,0.0
6 - 9,6,9,2,0.0
6 - 9,6,9,3,78.85675
6 - 9,6,9,4,198.80405
6 - 9,6,9,5,241.84315
6 - 9,6,9,6,361.4559
6 - 9,6,9,7,487.25238
6 - 9,6,9,8,499.44116
6 - 9,6,9,9,525.66486
6 - 9,6,9,10,536.16644
6 - 9,6,9,11,510.01736
6 - 9,6,9,12,470.67108
6 - 9,6,9,13,442.4275
6 - 9,6,9,14,317.57974
6 - 9,6,9,15,243.0657
6 - 9,6,9,16,183.4183
6 - 9,6,9,17,66.71467
6 - 9,6,9,18,2.5992181
6 - 9,6,9,19,0.0
6 - 9,6,9,20,0.0
6 - 9,6,9,21,0.0
6 - 9,6,9,22,0.0
6 - 9,6,9,23,0.0
6 - 10,6,10,0,0.0
6 - 10,6,10,1,0.0
6 - 10,6,10,2,0.0
6 - 10,6,10,3,84.12895
6 - 10,6,10,4,246.14664
6 - 10,6,10,5,367.87338
6 - 10,6,10,6,446.38275
6 - 10,6,10,7,500.72202
6 - 10,6,10,8,537.78436
6 - 10,6,10,9,562.4659
6 - 10,6,10,10,572.0502
6 - 10,6,10,11,551.81903
6 - 10,6,10,12,535.46625
6 - 10,6,10,13,494.59866
6 - 10,6,10,14,437.0687
6 - 10,6,10,15,367.34293
6 - 10,6,10,16,279.61444
6 - 10,6,10,17,167.44733
6 - 10,6,10,18,27.484858
6 - 10,6,10,19,0.0
6 - 10,6,10,20,0.0
6 - 10,6,10,21,0.0
6 - 10,6,10,22,0.0
6 - 10,6,10,23,0.0
6 - 11,6,11,0,0.0
6 - 11,6,11,1,0.0
6 - 11,6,11,2,0.0
6 - 11,6,11,3,47.363594
6 - 11,6,11,4,174.48178
6 - 11,6,11,5,249.07645
6 - 11,6,11,6,336.9849
6 - 11,6,11,7,476.99942
6 - 11,6,11,8,341.7204
6 - 11,6,11,9,400.32718
6 - 11,6,11,10,477.35193
6 - 11,6,11,11,483.91193
6 - 11,6,11,12,412.26004
6 - 11,6,11,13,373.90576
6 - 11,6,11,14,276.7892
6 - 11,6,11,15,243.81412
6 - 11,6,11,16,104.510635
6 - 11,6,11,17,122.02605
6 - 11,6,11,18,22.96077
6 - 11,6,11,19,0.0
6 - 11,6,11,20,0.0
6 - 11,6,11,21,0.0
6 - 11,6,11,22,0.0
6 - 11,6,11,23,0.0
6 - 12,6,12,0,0.0
6 - 12,6,12,1,0.0
6 - 12,6,12,2,0.0
6 - 12,6,12,3,80.26196
6 - 12,6,12,4,200.69872
6 - 12,6,12,5,262.25613
6 - 12,6,12,6,360.81955
6 - 12,6,12,7,377.8298
6 - 12,6,12,8,475.89368
6 - 12,6,12,9,511.53354
6 - 12,6,12,10,556.5957
6 - 12,6,12,11,549.2486
6 - 12,6,12,12,528.0355
6 - 12,6,12,13,488.58444
6 - 12,6,12,14,441.50082
6 - 12,6,12,15,370.7377
6 - 12,6,12,16,286.5219
6 - 12,6,12,17,171.10638
6 - 12,6,12,18,31.09165
6 - 12,6,12,19,0.0
6 - 12,6,12,20,0.0
6 - 12,6,12,21,0.0
6 - 12,6,12,22,0.0
6 - 12,6,12,23,0.0
6 - 13,6,13,0,0.0
6 - 13,6,13,1,0.0
6 - 13,6,13,2,0.0
6 - 13,6,13,3,100.82231
6 - 13,6,13,4,257.73297
6 - 13,6,13,5,370.55444
6 - 13,6,13,6,447.0937
6 - 13,6,13,7,501.97797
6 - 13,6,13,8,541.0586
6 - 13,6,13,9,391.79926
6 - 13,6,13,10,448.14398
6 - 13,6,13,11,464.74652
6 - 13,6,13,12,360.12537
6 - 13,6,13,13,298.5812
6 - 13,6,13,14,210.86858
6 - 13,6,13,15,188.41191
6 - 13,6,13,16,102.615005
6 - 13,6,13,17,66.60973
6 - 13,6,13,18,17.05839
6 - 13,6,13,19,0.0
6 - 13,6,13,20,0.0
6 - 13,6,13,21,0.0
6 - 13,6,13,22,0.0
6 - 13,6,13,23,0.0
6 - 14,6,14,0,0.0
6 - 14,6,14,1,0.0
6 - 14,6,14,2,0.0
6 - 14,6,14,3,79.77504
6 - 14,6,14,4,228.83435
6 - 14,6,14,5,314.51196
6 - 14,6,14,6,389.962
6 - 14,6,14,7,479.34622
6 - 14,6,14,8,518.8046
6 - 14,6,14,9,483.39362
6 - 14,6,14,10,190.99649
6 - 14,6,14,11,399.021
