Month,Day,Day_of_week,Hour,Price,Vol_Sale,Vol_Buy,Decl_Sale,Decl_Buy
7,16,3,7,4870.0,3482.8,3482.8,5385.7,3499.2
7,16,3,8,5456.0,4078.1,4078.1,5951.5,4085.7
7,16,3,9,5790.0,4209.5,4209.5,5954.2,4219.3
7,16,3,10,5585.0,4334.9,4334.9,6229.6,4347.0
7,16,3,11,3450.0,4314.9,4314.9,6475.4,4326.2
7,16,3,12,4191.0,4505.5,4505.5,6485.0,4534.5
7,16,3,13,4220.0,4493.5,4493.5,6447.8,4522.9
7,16,3,14,3850.0,4600.3,4600.3,6926.9,4625.5
7,16,3,15,3788.0,4382.8,4382.8,6465.3,4409.5
7,16,3,16,3900.0,4367.9,4367.9,6212.3,4397.5
7,16,3,17,5300.0,4415.7,4415.7,5589.6,4448.8
7,16,3,18,5625.0,4509.5,4509.5,5819.1,4547.9
7,16,3,19,6119.0,4538.8,4538.8,5498.9,4544.9
7,16,3,20,6999.0,4392.8,4392.8,5513.0,4393.0
7,16,3,21,8500.0,4442.3,4442.3,5329.1,4448.7
7,16,3,22,8874.57,4546.5,4546.5,5240.4,4550.0
7,16,3,23,7818.0,4056.8,4056.8,5167.4,4057.6
7,16,3,24,5030.0,3507.8,3507.8,4236.7,3508.0
7,17,4,1,5030.0,3134.9,3134.9,3560.9,3141.1
7,17,4,2,4900.0,3033.0,3033.0,3768.9,3058.6
7,17,4,3,4950.0,3105.3,3105.3,4312.1,3130.6
7,17,4,4,4500.0,2975.7,2975.7,4275.3,3000.9
7,17,4,5,4500.0,2962.0,2962.0,4394.1,2987.1
7,17,4,6,3970.0,2969.3,2969.3,4548.0,2993.0
7,17,4,7,4955.0,3406.6,3406.6,4902.0,3432.9
7,17,4,8,5841.0,3963.7,3963.7,5339.8,3971.4
7,17,4,9,6024.0,4214.9,4214.9,5522.8,4225.1
7,17,4,10,5600.0,4219.1,4219.1,5614.1,4231.5
7,17,4,11,5001.0,4178.0,4178.0,5832.1,4191.7
7,17,4,12,4555.0,4349.0,4349.0,5907.5,4375.8
7,17,4,13,3970.0,4272.6,4272.6,6057.8,4291.1
7,17,4,14,3670.0,4322.8,4322.8,6278.6,4343.2
7,17,4,15,3183.0,4102.6,4102.6,5905.1,4121.8
7,17,4,16,3750.0,4284.0,4284.0,5849.1,4306.4
7,17,4,17,4345.0,4180.9,4180.9,5558.9,4206.1
7,17,4,18,4899.0,4140.8,4140.8,5528.2,4149.6
7,17,4,19,5030.0,4279.4,4279.4,5305.1,4289.4
7,17,4,20,6649.0,4462.9,4462.9,5463.1,4463.2
7,17,4,21,7570.0,4285.3,4285.3,5546.4,4285.6
7,17,4,22,8700.0,4544.5,4544.5,5409.7,4548.7
7,17,4,23,8444.0,4144.4,4144.4,4833.2,4145.6
7,17,4,24,6881.78,3680.2,3680.2,3980.4,3680.5
7,18,5,1,5600.0,3292.9,3292.9,3320.9,3377.9
7,18,5,2,5590.48,3184.5,3184.5,3810.1,3200.2
7,18,5,3,5381.0,3265.6,3265.6,4429.1,3290.9
7,18,5,4,5189.0,3189.8,3189.8,4512.9,3215.0
7,18,5,5,5250.0,3182.4,3182.4,4563.4,3207.5
7,18,5,6,5300.0,3275.5,3275.5,4619.5,3300.7
7,18,5,7,5511.0,3590.9,3590.9,5000.9,3616.8
7,18,5,8,6887.15,4235.6,4235.6,5632.2,4242.9
7,18,5,9,6876.66,4416.7,4416.7,5448.1,4425.5
7,18,5,10,6851.61,4478.6,4478.6,5344.7,4488.2
7,18,5,11,6849.61,4431.9,4431.9,5174.9,4449.3
7,18,5,12,5539.97,4547.2,4547.2,5364.2,4635.9
7,18,5,13,5270.0,4364.3,4364.3,5332.1,4453.6
7,18,5,14,4083.0,4419.4,4419.4,5549.7,4510.8
7,18,5,15,3326.0,4038.3,4038.3,5465.0,4123.6
7,18,5,16,3375.0,4182.7,4182.7,5588.5,4213.0
7,18,5,17,3839.0,4072.3,4072.3,5478.2,4092.1
7,18,5,18,4960.0,4117.5,4117.5,5385.4,4136.8
7,18,5,19,6533.0,4382.9,4382.9,5118.2,4390.7
7,18,5,20,8850.0,4513.2,4513.2,5253.2,4518.4
7,18,5,21,8500.0,4474.1,4474.1,5463.3,4479.6
7,18,5,22,8888.88,4584.5,4584.5,5341.2,4584.7
7,18,5,23,8850.0,4230.6,4230.6,4988.6,4230.8
7,18,5,24,6788.0,3571.5,3571.5,3947.2,3577.8
7,19,6,1,5600.0,3197.3,3197.3,3661.4,3203.5
7,19,6,2,5590.97,3174.1,3174.1,4145.3,3184.7
7,19,6,3,5587.43,3209.3,3209.3,4618.5,3229.6
7,19,6,4,5359.0,3069.9,3069.9,4740.0,3095.1
7,19,6,5,5400.0,3074.6,3074.6,4652.5,3099.8
7,19,6,6,5243.0,3044.6,3044.6,4618.5,3069.9
7,19,6,7,5180.0,3268.2,3268.2,4930.4,3294.4
7,19,6,8,5800.0,3792.3,3792.3,5709.2,3799.7
7,19,6,9,4388.0,3784.1,3784.1,5662.1,3793.1
7,19,6,10,3900.0,4032.7,4032.7,5703.6,4061.3
7,19,6,11,1666.0,3665.0,3665.0,5967.7,3695.3
7,19,6,12,998.0,3674.5,3674.5,6079.5,3685.9
7,19,6,13,798.0,3712.9,3712.9,6277.9,3724.7
7,19,6,14,550.0,3731.3,3731.3,6337.5,3743.3
7,19,6,15,502.0,3450.9,3450.9,6008.4,3462.8
7,19,6,16,798.0,3601.5,3601.5,6067.9,3612.5
7,19,6,17,1350.0,3667.7,3667.7,5668.6,3677.7
7,19,6,18,2500.0,3652.3,3652.3,5785.9,3661.2
7,19,6,19,4067.0,3612.3,3612.3,5066.1,3616.8
7,19,6,20,6100.0,3884.4,3884.4,5378.4,3888.6
7,19,6,21,6924.0,3981.1,3981.1,5754.8,3985.5
7,19,6,22,7800.0,4090.9,4090.9,5747.3,4091.1
7,19,6,23,7500.0,3756.7,3756.7,5211.6,3756.9
7,19,6,24,6500.0,3608.0,3608.0,4408.2,3608.2
7,20,7,1,5400.0,3007.7,3007.7,3848.7,3012.6
7,20,7,2,5121.33,2978.3,2978.3,4459.0,2997.5
7,20,7,3,5030.0,2975.0,2975.0,4862.2,2998.8
7,20,7,4,4700.0,2924.9,2924.9,4923.3,2948.5
7,20,7,5,4870.0,2884.7,2884.7,4832.2,2908.2
7,20,7,6,4700.0,2863.4,2863.4,4832.9,2887.0
7,20,7,7,3970.0,3038.1,3038.1,5066.8,3062.4
7,20,7,8,3900.0,3210.7,3210.7,5613.5,3216.0
7,20,7,9,3499.0,3375.3,3375.3,5723.1,3392.2
7,20,7,10,2500.0,3365.7,3365.7,5862.4,3394.1
7,20,7,11,1128.0,3507.0,3507.0,6238.9,3616.9
7,20,7,12,978.0,3588.4,3588.4,6520.3,3690.8
7,20,7,13,300.0,3476.1,3476.1,6641.4,3588.7
7,20,7,14,100.0,3583.5,3583.5,6560.4,3583.5
7,20,7,15,100.0,3402.7,3402.7,6339.0,3402.7
7,20,7,16,299.0,3488.7,3488.7,6374.7,3588.9
7,20,7,17,500.0,3357.8,3357.8,6242.1,3439.6
7,20,7,18,1150.0,3363.9,3363.9,5756.4,3373.2
7,20,7,19,3970.0,3424.9,3424.9,5000.6,3431.1
7,20,7,20,6100.0,3610.0,3610.0,5200.2,3610.2
7,20,7,21,6660.69,3679.6,3679.6,5403.6,3681.2
7,20,7,22,8000.0,3880.5,3880.5,5420.7,3880.7
7,20,7,23,7800.0,3599.4,3599.4,4859.1,3599.6
7,20,7,24,6472.0,3330.9,3330.9,4265.6,3331.1
7,21,1,1,5380.0,2888.9,2888.9,3424.4,2893.7
7,21,1,2,5560.0,2935.5,2935.5,3919.1,2939.7
7,21,1,3,5400.0,2880.2,2880.2,4254.0,2884.1
7,21,1,4,5030.0,2831.8,2831.8,4319.3,2855.5
7,21,1,5,5260.0,2818.2,2818.2,4372.7,2871.9
7,21,1,6,5584.63,3080.0,3080.0,4416.4,3083.9
7,21,1,7,5594.87,3490.4,3490.4,4715.3,3495.4
7,21,1,8,6892.54,3999.7,3999.7,5263.5,4006.6
7,21,1,9,6800.0,4120.8,4120.8,5442.2,4130.0
7,21,1,10,5888.0,4099.3,4099.3,5448.7,4110.7
7,21,1,11,4500.0,4079.6,4079.6,5868.5,4093.1
7,21,1,12,1750.0,4059.1,4059.1,6098.7,4075.1
7,21,1,13,1513.0,3914.3,3914.3,5948.0,3931.0
7,21,1,14,3850.0,4006.1,4006.1,5863.3,4036.0
7,21,1,15,3970.0,3929.6,3929.6,5424.5,3959.8
7,21,1,16,4700.0,4112.8,4112.8,5510.6,4151.4
7,21,1,17,5010.0,4177.5,4177.5,5450.1,4210.8
7,21,1,18,5030.0,3890.7,3890.7,5410.4,3979.1
7,21,1,19,6488.0,3955.0,3955.0,4974.8,4015.3
7,21,1,20,7990.0,4094.0,4094.0,4738.4,4099.1
7,21,1,21,8800.0,4085.9,4085.9,4516.8,4086.1
7,21,1,22,8800.0,4248.4,4248.4,4842.1,4248.6
7,21,1,23,7799.0,3861.8,3861.8,4765.6,3862.0
7,21,1,24,6000.0,3389.5,3389.5,4246.2,3389.7
7,22,2,1,5550.0,2991.7,2991.7,3649.4,2997.9
7,22,2,2,5500.0,3093.9,3093.9,4267.7,3109.5
7,22,2,3,5000.0,3065.5,3065.5,4788.8,3100.8
7,22,2,4,4700.0,2937.6,2937.6,4714.2,2972.8
7,22,2,5,4700.0,2935.2,2935.2,4727.9,2990.4
7,22,2,6,4836.0,3066.4,3066.4,4965.4,3071.7
7,22,2,7,5500.0,3529.8,3529.8,5336.2,3536.1
7,22,2,8,6100.0,3920.9,3920.9,5973.8,3929.1
7,22,2,9,5400.0,4114.9,4114.9,6224.8,4125.3
7,22,2,10,3850.0,4126.8,4126.8,6170.1,4137.3
7,22,2,11,3650.0,4220.1,4220.1,6535.6,4233.4
7,22,2,12,3320.0,4189.8,4189.8,6558.6,4209.8
7,22,2,13,1000.0,4000.6,4000.6,6677.1,4016.3
7,22,2,14,798.0,4002.4,4002.4,6648.9,4018.4
7,22,2,15,1320.0,3730.1,3730.1,6379.5,3745.9
7,22,2,16,1410.0,3874.9,3874.9,6387.4,3890.4
7,22,2,17,3690.0,3958.8,3958.8,5985.6,3973.7
7,22,2,18,3970.0,3684.4,3684.4,5531.0,3747.8
7,22,2,19,5200.0,3857.6,3857.6,5154.5,3857.9
7,22,2,20,7349.0,3965.2,3965.2,5033.5,3965.5
7,22,2,21,8500.0,4118.8,4118.8,4920.8,4119.1
7,22,2,22,8860.0,4276.9,4276.9,4936.5,4277.2
7,22,2,23,7650.0,3698.9,3698.9,4761.8,3699.2
7,22,2,24,6488.0,3431.8,3431.8,4471.4,3432.1
7,23,3,1,5582.71,3097.1,3097.1,3708.4,3103.3
7,23,3,2,4988.18,3127.1,3127.1,4288.8,3142.7
7,23,3,3,5475.0,3248.2,3248.2,4684.2,3278.6
7,23,3,4,4980.0,3008.5,3008.5,4596.6,3038.8
7,23,3,5,4900.0,3002.5,3002.5,4713.6,3032.8
7,23,3,6,4696.0,3090.6,3090.6,4969.4,3120.9
7,23,3,7,5000.0,3385.0,3385.0,5406.8,3416.3
7,23,3,8,5699.0,3787.5,3787.5,5930.5,3795.8
7,23,3,9,5835.0,4193.6,4193.6,6107.8,4205.2
7,23,3,10,3700.0,4043.2,4043.2,6168.5,4056.3
7,23,3,11,3000.0,4150.1,4150.1,6748.3,4165.3
7,23,3,12,2950.0,4238.0,4238.0,6851.2,4292.3
7,23,3,13,888.0,4128.5,4128.5,6964.9,4145.1
7,23,3,14,1338.0,4220.8,4220.8,6946.9,4237.2
7,23,3,15,2056.0,4079.4,4079.4,6701.9,4128.3
7,23,3,16,1398.0,3949.6,3949.6,6791.9,3964.9
7,23,3,17,3066.0,3973.4,3973.4,6196.2,4001.2
7,23,3,18,4576.0,3962.1,3962.1,5672.8,4003.8
7,23,3,19,6300.0,4056.1,4056.1,5432.2,4070.4
7,23,3,20,8800.0,4229.7,4229.7,4898.8,4237.2
7,23,3,21,8877.47,4316.7,4316.7,4873.2,4316.9
7,23,3,22,8890.03,4487.8,4487.8,4917.4,4488.0
7,23,3,23,8800.0,3923.0,3923.0,4579.3,3924.3
7,23,3,24,6886.28,3510.7,3510.7,4292.9,3510.9
7,24,4,1,5577.76,3048.8,3048.8,3642.2,3055.2
7,24,4,2,5589.77,3203.2,3203.2,3991.3,3227.8
7,24,4,3,5592.8,3262.8,3262.8,4317.4,3287.7
7,24,4,4,5594.28,3070.2,3070.2,4178.4,3094.6
7,24,4,5,5590.36,3074.6,3074.6,4192.9,3098.5
7,24,4,6,5593.06,3210.7,3210.7,4250.2,3235.8
7,24,4,7,5592.23,3568.7,3568.7,4747.9,3575.2
7,24,4,8,6880.97,3853.8,3853.8,5237.8,3862.5
7,24,4,9,6588.0,4176.3,4176.3,5518.3,4188.1
7,24,4,10,5400.0,4145.7,4145.7,5631.5,4221.5
7,24,4,11,3780.0,4349.0,4349.0,6233.9,4382.1
7,24,4,12,2948.0,4301.6,4301.6,6087.0,4318.2
7,24,4,13,2055.0,4215.7,4215.7,6145.0,4247.7
7,24,4,14,3000.0,4267.9,4267.9,6187.1,4347.0
7,24,4,15,3160.0,4237.3,4237.3,5993.7,4363.5
7,24,4,16,3450.0,4197.8,4197.8,5659.6,4271.0
7,24,4,17,3968.0,4057.2,4057.2,5190.0,4124.4
7,24,4,18,6311.0,4065.0,4065.0,4972.1,4122.5
7,24,4,19,8200.0,4116.8,4116.8,4589.8,4127.5
7,24,4,20,9000.0,4264.4,4264.4,4331.9,4272.3
7,24,4,21,8888.34,4369.6,4369.6,4511.5,4377.1
7,24,4,22,8892.02,4540.2,4540.2,4662.3,4540.4
7,24,4,23,8894.53,3977.7,3977.7,4169.7,3979.2
7,24,4,24,6887.69,3574.1,3574.1,4048.8,3614.3
7,25,5,1,5594.74,3284.5,3284.5,3366.0,3289.3
7,25,5,2,5587.15,3181.5,3181.5,3496.0,3222.6
7,25,5,3,5577.93,3170.1,3170.1,3849.5,3210.4
7,25,5,4,5000.0,2987.8,2987.8,3857.8,3013.1
7,25,5,5,5030.0,2985.5,2985.5,3847.9,3010.8
7,25,5,6,5030.0,3102.2,3102.2,4028.7,3127.7
7,25,5,7,5589.87,3537.2,3537.2,4232.3,3563.6
7,25,5,8,6300.0,3918.8,3918.8,4959.2,3937.2
7,25,5,9,6129.0,4196.6,4196.6,5156.6,4208.4
7,25,5,10,5879.0,4241.4,4241.4,4966.6,4329.1
7,25,5,11,4000.0,4365.2,4365.2,5493.8,4500.3
7,25,5,12,3968.0,4362.7,4362.7,5494.7,4506.0
7,25,5,13,3300.0,4345.2,4345.2,5743.9,4515.3
7,25,5,14,3850.0,4371.2,4371.2,5650.8,4547.7
7,25,5,15,3000.0,4349.0,4349.0,5546.6,4441.1
7,25,5,16,3500.0,4222.2,4222.2,5200.3,4335.2
7,25,5,17,5200.0,4203.8,4203.8,4757.5,4281.7
7,25,5,18,5499.0,4094.8,4094.8,5045.3,4121.1
7,25,5,19,7230.0,4343.7,4343.7,5152.2,4360.1
7,25,5,20,8860.0,4465.9,4465.9,4797.8,4472.0
7,25,5,21,8860.0,4535.9,4535.9,4862.0,4536.2
7,25,5,22,8877.95,4716.8,4716.8,4984.4,4717.1
7,25,5,23,8878.5,4245.3,4245.3,4492.3,4245.6
7,25,5,24,6800.0,3528.2,3528.2,3996.8,3543.5
7,26,6,1,5600.0,3239.6,3239.6,3254.6,3452.9
7,26,6,2,5600.0,3228.6,3228.6,3268.6,3280.1
7,26,6,3,5590.77,3236.8,3236.8,3646.7,3257.2
7,26,6,4,5587.67,3135.6,3135.6,3672.0,3155.8
7,26,6,5,5584.53,3078.0,3078.0,3699.1,3098.2
7,26,6,6,5579.17,3128.6,3128.6,3932.3,3148.9
7,26,6,7,5000.0,3339.7,3339.7,4457.0,3360.9
7,26,6,8,5644.0,3780.4,3780.4,5097.4,3788.0
7,26,6,9,5600.0,4057.6,4057.6,5263.8,4067.6
7,26,6,10,4821.0,3990.9,3990.9,5274.0,4045.8
7,26,6,11,3199.0,4102.2,4102.2,5597.7,4162.2
7,26,6,12,3859.0,4424.8,4424.8,5645.2,4586.0
7,26,6,13,3650.0,4370.6,4370.6,5757.6,4536.2
7,26,6,14,2899.0,4347.2,4347.2,5721.3,4507.6
7,26,6,15,2899.0,4194.5,4194.5,5636.3,4358.1
7,26,6,16,2750.0,3926.2,3926.2,5384.9,4033.2
7,26,6,17,3650.0,3942.7,3942.7,5113.8,4053.4
7,26,6,18,5030.0,3898.5,3898.5,4992.1,3911.6
7,26,6,19,6298.0,4100.2,4100.2,4994.8,4105.6
7,26,6,20,8860.0,4227.7,4227.7,4687.1,4231.0
7,26,6,21,8860.0,4265.3,4265.3,4670.8,4265.5
7,26,6,22,8891.85,4474.9,4474.9,4724.1,4481.1
7,26,6,23,8860.0,4098.8,4098.8,4453.8,4099.0
7,26,6,24,6860.0,3667.3,3667.3,3946.7,3667.5
7,27,7,1,5600.0,3101.0,3101.0,3134.0,3470.0
7,27,7,2,5600.0,3102.7,3102.7,3364.3,3193.7
7,27,7,3,5590.11,3176.8,3176.8,3794.3,3202.1
7,27,7,4,5591.57,3121.3,3121.3,3786.0,3146.4
7,27,7,5,5590.99,3082.9,3082.9,3792.7,3107.9
7,27,7,6,5590.8,3119.5,3119.5,4003.5,3144.6
7,27,7,7,5590.91,3320.1,3320.1,4288.9,3345.7
7,27,7,8,6891.54,3527.1,3527.1,4622.4,3553.7
7,27,7,9,6874.43,3789.7,3789.7,4850.2,3817.9
7,27,7,10,4422.0,3687.9,3687.9,5145.7,3731.2
7,27,7,11,3585.0,3817.5,3817.5,5398.1,3908.1
7,27,7,12,4800.0,4164.2,4164.2,5292.2,4280.1
7,27,7,13,3970.0,4155.9,4155.9,5419.4,4296.9
7,27,7,14,4500.0,4221.4,4221.4,5440.7,4356.5
7,27,7,15,3680.0,3897.6,3897.6,5252.7,3966.4
7,27,7,16,2550.0,3939.3,3939.3,5283.8,3984.1
7,27,7,17,3161.0,3898.8,3898.8,5305.2,3906.8
7,27,7,18,3970.0,3871.7,3871.7,5273.0,3879.2
7,27,7,19,6500.0,4122.6,4122.6,5078.1,4130.7
7,27,7,20,7500.0,4115.8,4115.8,5297.9,4116.0
7,27,7,21,8500.0,4181.8,4181.8,5230.4,4182.0
7,27,7,22,8892.14,4429.6,4429.6,5053.3,4429.8
7,27,7,23,8860.0,3994.2,3994.2,4880.5,3994.4
7,27,7,24,6860.0,3495.2,3495.2,4133.4,3495.4
7,28,1,1,5600.0,3296.9,3296.9,3436.5,3303.1
7,28,1,2,5380.0,3038.2,3038.2,3577.7,3063.8
7,28,1,3,5054.0,3057.7,3057.7,3857.6,3083.1
7,28,1,4,5030.0,2969.9,2969.9,3859.9,2995.1
7,28,1,5,4950.0,2961.4,2961.4,3939.4,2986.6
7,28,1,6,4970.0,3086.3,3086.3,4217.5,3111.7
7,28,1,7,5252.0,3531.7,3531.7,4854.9,3558.0
7,28,1,8,6890.29,3964.2,3964.2,5115.9,3992.3
7,28,1,9,6874.17,4320.5,4320.5,5396.7,4331.6
7,28,1,10,6299.0,4392.8,4392.8,5433.8,4406.4
7,28,1,11,5250.0,4457.4,4457.4,5706.3,4473.7
7,28,1,12,4034.0,4501.8,4501.8,6280.4,4548.0
7,28,1,13,3592.0,4402.3,4402.3,6352.2,4450.0
7,28,1,14,3970.0,4559.4,4559.4,6340.1,4606.5
7,28,1,15,3970.0,4504.1,4504.1,5943.8,4556.9
7,28,1,16,4365.0,4429.7,4429.7,5694.2,4472.1
7,28,1,17,5000.0,4436.2,4436.2,5162.7,4476.2
7,28,1,18,6359.97,4315.3,4315.3,5155.9,4353.5
7,28,1,19,8887.62,4569.0,4569.0,5036.0,4579.0
7,28,1,20,9000.0,4563.2,4563.2,4807.1,4568.3
7,28,1,21,9000.0,4677.1,4677.1,4727.4,4682.2
7,28,1,22,9000.0,4599.3,4599.3,4602.3,4858.5
7,28,1,23,9000.0,4299.6,4299.6,4507.6,4299.8
7,28,1,24,6890.73,3766.4,3766.4,4128.7,3766.6
7,29,2,1,5593.02,3354.8,3354.8,4039.0,3361.2
7,29,2,2,5577.3,3147.6,3147.6,4095.9,3173.3
7,29,2,3,5528.03,3230.8,3230.8,4471.7,3256.2
7,29,2,4,4980.0,3039.1,3039.1,4417.9,3064.4
7,29,2,5,4650.0,3032.3,3032.3,4475.3,3057.5
7,29,2,6,4650.0,3177.4,3177.4,4693.0,3202.8
7,29,2,7,5558.0,3626.6,3626.6,5064.3,3653.1
7,29,2,8,6800.0,4009.5,4009.5,5525.2,4037.1
7,29,2,9,5999.0,4308.3,4308.3,5811.2,4317.6
7,29,2,10,5510.0,4485.6,4485.6,5927.8,4495.8
7,29,2,11,5453.0,4661.1,4661.1,5838.9,4695.2
7,29,2,12,4053.0,4734.5,4734.5,6573.8,4847.6
7,29,2,13,3480.0,4669.3,4669.3,6618.6,4780.2
7,29,2,14,3658.0,4805.0,4805.0,6577.3,4920.0
7,29,2,15,4312.0,4688.8,4688.8,5764.4,4806.3
7,29,2,16,3690.0,4557.6,4557.6,5883.0,4671.0
7,29,2,17,4122.0,4429.9,4429.9,5565.5,4537.8
7,29,2,18,5152.0,4505.9,4505.9,5376.4,4537.2
7,29,2,19,8200.0,4545.6,4545.6,5124.1,4547.6
7,29,2,20,8888.78,4544.6,4544.6,5181.7,4545.9
7,29,2,21,9000.0,4792.5,4792.5,4998.8,4793.4
7,29,2,22,9000.0,4861.6,4861.6,4964.6,4906.1
7,29,2,23,9000.0,4344.5,4344.5,4831.7,4344.7
7,29,2,24,6860.0,3652.7,3652.7,4177.1,3652.9
7,30,3,1,5600.0,3489.1,3489.1,3779.5,3495.3
7,30,3,2,5580.78,3197.0,3197.0,4292.9,3202.8
7,30,3,3,5400.0,3225.8,3225.8,4578.4,3231.2
7,30,3,4,5004.0,3102.4,3102.4,4545.7,3107.7
7,30,3,5,5592.97,3201.7,3201.7,4469.7,3207.0
7,30,3,6,5590.94,3385.0,3385.0,4641.7,3390.4
7,30,3,7,5587.09,3659.9,3659.9,5229.8,3666.2
7,30,3,8,6893.86,4056.4,4056.4,5529.8,4064.3
7,30,3,9,6900.0,4577.9,4577.9,5730.1,4587.9
7,30,3,10,6900.0,4550.6,4550.6,5576.2,4584.4
7,30,3,11,6800.0,4489.7,4489.7,5773.4,4508.5
7,30,3,12,5543.87,4731.9,4731.9,6158.8,4819.8
7,30,3,13,4180.0,4597.2,4597.2,6306.2,4685.6
7,30,3,14,3840.0,4639.1,4639.1,6472.7,4724.4
7,30,3,15,2940.0,4389.5,4389.5,6174.1,4410.4
7,30,3,16,2661.0,4283.5,4283.5,6096.9,4304.3
7,30,3,17,3055.0,4221.3,4221.3,5804.9,4235.2
7,30,3,18,3970.0,4196.6,4196.6,5653.0,4208.2
7,30,3,19,5293.0,4227.4,4227.4,5538.0,4229.5
7,30,3,20,8700.0,4295.4,4295.4,5389.8,4300.3
7,30,3,21,9000.0,4512.7,4512.7,5234.8,4517.2
7,30,3,22,9000.0,4706.9,4706.9,5292.5,4707.2
7,30,3,23,8888.19,4088.4,4088.4,4817.0,4088.7
7,30,3,24,6321.28,3289.5,3289.5,4321.1,3289.8
7,31,4,1,5588.4,3130.2,3130.2,3787.9,3136.5
7,31,4,2,5207.0,2845.2,2845.2,4076.5,2870.8
7,31,4,3,5584.72,2963.6,2963.6,4354.4,2989.0
7,31,4,4,5590.08,2826.4,2826.4,4180.0,2851.6
7,31,4,5,5592.95,2911.7,2911.7,4165.9,2936.8
7,31,4,6,5590.81,3038.7,3038.7,4376.8,3064.0
7,31,4,7,5590.45,3367.7,3367.7,4772.1,3394.0
7,31,4,8,6892.1,3792.3,3792.3,5246.8,3820.3
7,31,4,9,6875.48,4205.0,4205.0,5684.3,4220.9
7,31,4,10,4930.0,4230.3,4230.3,6205.5,4258.9
7,31,4,11,2750.0,4041.6,4041.6,6622.7,4076.3
7,31,4,12,2055.0,4188.2,4188.2,6489.6,4224.7
7,31,4,13,728.0,4097.1,4097.1,6785.3,4113.7
7,31,4,14,1410.0,4204.1,4204.1,6718.0,4220.5
7,31,4,15,2350.0,4273.5,4273.5,6596.2,4309.4
7,31,4,16,2079.0,4203.9,4203.9,6489.9,4238.9
7,31,4,17,3340.0,4272.4,4272.4,6284.1,4304.5
7,31,4,18,3950.0,4121.1,4121.1,5984.7,4151.5
7,31,4,19,5800.0,4271.8,4271.8,5726.4,4287.7
7,31,4,20,8700.0,3927.7,3927.7,5182.0,3933.7
7,31,4,21,8896.23,4146.5,4146.5,4989.6,4152.0
7,31,4,22,9000.0,4325.8,4325.8,5022.8,4329.6
7,31,4,23,8860.0,3578.4,3578.4,4555.1,3578.6
7,31,4,24,6284.27,3049.9,3049.9,4175.9,3050.1
8,1,5,1,5600.0,2989.8,2989.8,3119.6,3291.2
8,1,5,2,5593.44,3097.3,3097.3,3694.9,3122.9
8,1,5,3,5590.5,3119.5,3119.5,3874.8,3144.8
8,1,5,4,5593.79,2970.4,2970.4,3760.2,2995.6
8,1,5,5,5591.82,2943.0,2943.0,3738.4,2968.1
8,1,5,6,5588.3,3057.4,3057.4,4113.6,3082.7
8,1,5,7,5590.78,3346.6,3346.6,4271.3,3373.1
8,1,5,8,6889.21,4005.9,4005.9,4852.2,4034.0
8,1,5,9,6880.57,4373.7,4373.7,5279.1,4404.7
8,1,5,10,5372.0,4370.9,4370.9,5621.9,4405.8
8,1,5,11,3860.0,4167.9,4167.9,5711.0,4241.7
8,1,5,12,3690.0,4297.6,4297.6,5783.5,4373.3
8,1,5,13,2087.0,4226.8,4226.8,5926.7,4302.5
8,1,5,14,3555.0,4365.3,4365.3,5906.8,4441.2
8,1,5,15,2569.0,4202.2,4202.2,5659.9,4247.5
8,1,5,16,2350.0,3982.4,3982.4,5375.3,4026.9
8,1,5,17,3388.0,3850.9,3850.9,5117.4,3883.0
8,1,5,18,4450.0,3886.6,3886.6,4972.8,3925.1
8,1,5,19,5693.0,3793.8,3793.8,4689.5,3818.8
8,1,5,20,8700.0,3799.4,3799.4,4457.6,3819.6
8,1,5,21,8914.0,4189.8,4189.8,4977.1,4212.2
8,1,5,22,9300.0,4207.6,4207.6,5113.5,4297.6
8,1,5,23,8300.0,3542.3,3542.3,4553.3,3562.5
8,1,5,24,6889.51,3485.0,3485.0,3753.6,3505.8
8,2,6,1,5600.0,3033.5,3033.5,3128.5,3142.5
8,2,6,2,5593.16,2959.1,2959.1,3614.0,2964.8
8,2,6,3,5592.73,2989.3,2989.3,3823.9,2994.7
8,2,6,4,5592.32,2861.5,2861.5,3747.9,2866.7
8,2,6,5,5589.09,2836.2,2836.2,3748.5,2841.4
8,2,6,6,5591.09,2916.1,2916.1,4004.0,2921.4
8,2,6,7,5590.62,3052.0,3052.0,3959.2,3058.5
8,2,6,8,4900.0,3179.1,3179.1,4571.1,3187.2
8,2,6,9,4900.0,3473.3,3473.3,5093.1,3484.2
8,2,6,10,3780.0,3607.0,3607.0,5579.5,3618.8
8,2,6,11,3200.0,3657.2,3657.2,5775.2,3671.1
8,2,6,12,3200.0,3951.7,3951.7,6357.9,3966.8
8,2,6,13,3200.0,3882.9,3882.9,6189.3,3898.2
8,2,6,14,3620.0,3937.0,3937.0,6186.9,3952.4
8,2,6,15,3178.0,3714.4,3714.4,5760.1,3729.2
8,2,6,16,3375.0,3569.8,3569.8,5649.9,3584.1
8,2,6,17,2450.0,3443.4,3443.4,5126.6,3456.6
8,2,6,18,3500.0,3760.8,3760.8,5002.4,3777.2
8,2,6,19,7000.0,3709.5,3709.5,4154.6,3712.2
8,2,6,20,8700.0,3777.0,3777.0,4252.7,3777.9
8,2,6,21,7900.0,3746.0,3746.0,4555.2,3746.2
